^DATABASE = Pattern Gene Database (PaGenBase)
!Database_institute = Bioinformatics-Aided Drug Discovery Group at XMU China
!Database_web_link = http://bioinf.xmu.edu.cn/PaGenBase/index.jsp
!Data_processed_by Jian-Bo Pan; email = panjianbo87@gmail.com
!Specific Genes for Homo sapiens/tissue
!Version: PaGenBase 1.0
!Dataset(PMID):GDS3113|Array_count(19014478); BIOGPS_U133AGNF1HA|Array_count(15075390); GDS1096|Array_count(15950434); GDS181_TISSUE|Array_count(11904358); GSE30611|NGS(23258890); RNASEQ|NGS(22345621).
Gene Symbol	Dataset	DPM/PubMed ID	Sample	SPM
A1CF	RNASEQ|NGS	0.9751	liver	0.985
SLC27A2	GSE30611|NGS	0.9688	liver	0.9848
SERPINA4	GDS181_TISSUE|Array_count	0.9922	liver	0.9848
NR1I3	GDS3113|Array_count	0.9879	liver	0.9848
INHBE	BIOGPS_U133AGNF1HA|Array_count	0.9628	liver	0.9847
SLC2A2	GDS3113|Array_count	0.9898	liver	0.9846
CYP4A22	GDS1096|Array_count	0.9946	liver	0.9845
KCND1	GDS3113|Array_count	0.9679	liver	0.9843
HMGCS2	GDS181_TISSUE|Array_count	0.9719	liver	0.9843
SARDH	BIOGPS_U133AGNF1HA|Array_count	0.9616	liver	0.984
PIPOX	GSE30611|NGS	0.9679	liver	0.9839
C6	GDS181_TISSUE|Array_count	0.9804	liver	0.9839
NNMT	BIOGPS_U133AGNF1HA|Array_count	0.9863	liver	0.9839
CEBPA	BIOGPS_U133AGNF1HA|Array_count	0.9791	liver	0.9838
GCKR	GSE30611|NGS	0.9803	liver	0.9835
QPRT	BIOGPS_U133AGNF1HA|Array_count	0.9876	liver	0.9835
FMO3	RNASEQ|NGS	0.9534	liver	0.9835
PLG	RNASEQ|NGS	0.9778	liver	0.9834
CYP3A7	RNASEQ|NGS	0.9528	liver	0.9834
GOLT1A	GSE30611|NGS	0.9634	liver	0.9834
UGT1A4	RNASEQ|NGS	0.9754	liver	0.9833
GLTPD2	GSE30611|NGS	0.9708	liver	0.9833
MT1B	GSE30611|NGS	0.9871	liver	0.9832
MT1A	RNASEQ|NGS	0.9587	liver	0.9831
HSD17B6	GDS1096|Array_count	0.9918	liver	0.9831
AFM	BIOGPS_U133AGNF1HA|Array_count	0.9668	liver	0.9831
RBP4	GSE30611|NGS	0.9765	liver	0.9829
LIPC	GDS3113|Array_count	0.9791	liver	0.9828
HAMP	GDS3113|Array_count	0.9516	liver	0.9826
GBP7	RNASEQ|NGS	0.9577	liver	0.9824
FBP1	GSE30611|NGS	0.958	liver	0.9823
GNMT	BIOGPS_U133AGNF1HA|Array_count	0.9913	liver	0.9822
SLC38A3	BIOGPS_U133AGNF1HA|Array_count	0.9824	liver	0.9822
CFHR4	GDS3113|Array_count	0.97	liver	0.9822
APOC1	BIOGPS_U133AGNF1HA|Array_count	0.9906	liver	0.9821
DHODH	GDS181_TISSUE|Array_count	0.9852	liver	0.9819
AZGP1	RNASEQ|NGS	0.9612	liver	0.9817
MT2A	RNASEQ|NGS	0.9349	liver	0.9816
HPD	GDS1096|Array_count	0.9941	liver	0.9813
GSTM2	BIOGPS_U133AGNF1HA|Array_count	0.9687	liver	0.9813
HGD	GDS1096|Array_count	0.9941	liver	0.9812
F7	BIOGPS_U133AGNF1HA|Array_count	0.9567	liver	0.9811
ADH6	GSE30611|NGS	0.972	liver	0.981
AFM	GDS181_TISSUE|Array_count	0.9926	liver	0.9809
CYP4F22	RNASEQ|NGS	0.9603	liver	0.9809
REEP6	BIOGPS_U133AGNF1HA|Array_count	0.981	liver	0.9807
HSD17B6	GSE30611|NGS	0.9547	liver	0.9806
FETUB	BIOGPS_U133AGNF1HA|Array_count	0.956	liver	0.9806
CLDN1	RNASEQ|NGS	0.9445	liver	0.9805
RTP3	BIOGPS_U133AGNF1HA|Array_count	0.9544	liver	0.9803
PLA2G12B	GSE30611|NGS	0.9778	liver	0.9801
CYP2D6	GDS3113|Array_count	0.9438	liver	0.9797
UGT2B4	BIOGPS_U133AGNF1HA|Array_count	0.9542	liver	0.9796
ACSM5	GDS3113|Array_count	0.9758	liver	0.9795
PXMP2	BIOGPS_U133AGNF1HA|Array_count	0.9773	liver	0.9794
HSD17B6	GDS181_TISSUE|Array_count	0.967	liver	0.9792
CYP3A43	RNASEQ|NGS	0.9667	liver	0.9792
AZGP1	GSE30611|NGS	0.9506	liver	0.979
C18orf26	RNASEQ|NGS	0.9626	liver	0.979
DHH	GDS181_TISSUE|Array_count	0.9896	liver	0.979
C6	RNASEQ|NGS	0.967	liver	0.979
CFHR2	BIOGPS_U133AGNF1HA|Array_count	0.9537	liver	0.9788
ATF5	GDS181_TISSUE|Array_count	0.9497	liver	0.9783
ALDH1B1	GDS181_TISSUE|Array_count	0.9857	liver	0.9782
FAH	BIOGPS_U133AGNF1HA|Array_count	0.9626	liver	0.9782
TMEM176B	BIOGPS_U133AGNF1HA|Array_count	0.9846	liver	0.978
MOCOS	RNASEQ|NGS	0.9461	liver	0.978
SLC2A2	RNASEQ|NGS	0.9678	liver	0.9779
IGF2-AS1	RNASEQ|NGS	0.9684	liver	0.9778
ADH6	RNASEQ|NGS	0.9642	liver	0.9778
ADH1B	GDS1096|Array_count	0.9905	liver	0.9773
RBP4	GDS1096|Array_count	0.9882	liver	0.9773
CES2	GDS181_TISSUE|Array_count	0.9874	liver	0.9772
KMO	GDS1096|Array_count	0.9903	liver	0.977
ANGPTL6	GSE30611|NGS	0.9742	liver	0.977
UGT2B15	BIOGPS_U133AGNF1HA|Array_count	0.952	liver	0.9768
AKR1C4	GSE30611|NGS	0.9678	liver	0.9766
F9	BIOGPS_U133AGNF1HA|Array_count	0.9519	liver	0.9766
CCL15	GDS181_TISSUE|Array_count	0.9872	liver	0.9762
F7	GDS181_TISSUE|Array_count	0.9845	liver	0.9761
CYP3A4	GDS181_TISSUE|Array_count	0.9744	liver	0.9761
SDS	GDS1096|Array_count	0.9623	liver	0.9761
UGT2B11	GSE30611|NGS	0.9667	liver	0.9757
ABCG5	RNASEQ|NGS	0.9244	liver	0.9756
HABP2	RNASEQ|NGS	0.9723	liver	0.9756
PSG7	RNASEQ|NGS	0.9783	liver	0.9756
FABP1	GDS181_TISSUE|Array_count	0.9912	liver	0.9755
ALG3	BIOGPS_U133AGNF1HA|Array_count	0.9478	liver	0.9753
GRHPR	BIOGPS_U133AGNF1HA|Array_count	0.9555	liver	0.9753
AKR1CL1	GSE30611|NGS	0.9778	liver	0.9748
PLG	GDS181_TISSUE|Array_count	0.991	liver	0.9747
TDO2	BIOGPS_U133AGNF1HA|Array_count	0.951	liver	0.9747
HSD17B2	RNASEQ|NGS	0.9727	liver	0.9747
ANO1	RNASEQ|NGS	0.9271	liver	0.9745
MTHFS	RNASEQ|NGS	0.9163	liver	0.9745
HGD	BIOGPS_U133AGNF1HA|Array_count	0.9737	liver	0.9745
PLA2G12B	RNASEQ|NGS	0.9711	liver	0.9744
APOC1P1	RNASEQ|NGS	0.9184	liver	0.9744
C2orf66	RNASEQ|NGS	0.9591	liver	0.9743
OIT3	RNASEQ|NGS	0.9567	liver	0.9742
BDH1	GSE30611|NGS	0.9569	liver	0.9741
IGSF23	GSE30611|NGS	0.9661	liver	0.9739
INHBC	GDS181_TISSUE|Array_count	0.9914	liver	0.9737
GPX2	RNASEQ|NGS	0.9515	liver	0.9736
CPS1	GDS1096|Array_count	0.993	liver	0.9735
APOC1	GDS1096|Array_count	0.9722	liver	0.9735
CYP2A7	GDS1096|Array_count	0.9861	liver	0.9732
HAMP	GDS1096|Array_count	0.9832	liver	0.9732
CPN1	GDS3113|Array_count	0.9425	liver	0.9731
GSTM1	RNASEQ|NGS	0.9442	liver	0.9731
UGT2B15	GDS1096|Array_count	0.987	liver	0.9731
SULT2A1	GDS3113|Array_count	0.9888	liver	0.973
PDIA4	RNASEQ|NGS	0.9148	liver	0.9729
CBS	RNASEQ|NGS	0.9318	liver	0.9729
KDM8	RNASEQ|NGS	0.9176	liver	0.9729
CYP3A5	GDS3113|Array_count	0.9655	liver	0.9728
HAAO	GDS181_TISSUE|Array_count	0.9814	liver	0.9727
NNMT	RNASEQ|NGS	0.9233	liver	0.9727
HABP2	GDS3113|Array_count	0.973	liver	0.9726
GC	BIOGPS_U133AGNF1HA|Array_count	0.9946	liver	0.9724
GHR	BIOGPS_U133AGNF1HA|Array_count	0.9499	liver	0.9723
ATF5	GDS1096|Array_count	0.9807	liver	0.9722
FLJ22763	GSE30611|NGS	0.9781	liver	0.9721
A1CF	GDS3113|Array_count	0.9795	liver	0.972
HPD	GDS181_TISSUE|Array_count	0.9909	liver	0.9716
MOGAT2	GSE30611|NGS	0.9604	liver	0.9715
PIPOX	BIOGPS_U133AGNF1HA|Array_count	0.9447	liver	0.9714
ASPG	GSE30611|NGS	0.9436	liver	0.9714
GCSH	GSE30611|NGS	0.9833	liver	0.971
XDH	RNASEQ|NGS	0.9642	liver	0.971
HYAL1	BIOGPS_U133AGNF1HA|Array_count	0.9714	liver	0.9709
KNG1	RNASEQ|NGS	0.9735	liver	0.9708
PCSK9	GDS3113|Array_count	0.9753	liver	0.9707
FCN2	BIOGPS_U133AGNF1HA|Array_count	0.9463	liver	0.9707
F10	RNASEQ|NGS	0.9208	liver	0.9706
HSD17B2	GSE30611|NGS	0.9579	liver	0.9705
FGL1	GDS3113|Array_count	0.9902	liver	0.9705
F5	BIOGPS_U133AGNF1HA|Array_count	0.9844	liver	0.9704
G6PC	RNASEQ|NGS	0.9716	liver	0.9703
CHST4	GDS3113|Array_count	0.9388	liver	0.9702
C2	RNASEQ|NGS	0.9247	liver	0.9702
ALDOB	BIOGPS_U133AGNF1HA|Array_count	0.9935	liver	0.9701
APOC3	GDS1096|Array_count	0.9926	liver	0.97
PLG	BIOGPS_U133AGNF1HA|Array_count	0.9803	liver	0.9699
HPGD	RNASEQ|NGS	0.9367	liver	0.9698
C19orf80	GDS3113|Array_count	0.9554	liver	0.9697
CYP4F2	RNASEQ|NGS	0.9738	liver	0.9694
SLC27A2	RNASEQ|NGS	0.968	liver	0.9692
SLC38A4	GSE30611|NGS	0.9656	liver	0.9691
CYP8B1	GDS3113|Array_count	0.9244	liver	0.969
CFI	GDS3113|Array_count	0.9658	liver	0.9688
LBP	GDS1096|Array_count	0.9925	liver	0.9687
MST1	GSE30611|NGS	0.9553	liver	0.9686
MGMT	GDS1096|Array_count	0.9924	liver	0.9685
KDM8	GSE30611|NGS	0.9427	liver	0.9683
ADH1A	GDS181_TISSUE|Array_count	0.9711	liver	0.9683
CXCL2	RNASEQ|NGS	0.9233	liver	0.9683
PIPOX	RNASEQ|NGS	0.9664	liver	0.9682
CFH	RNASEQ|NGS	0.9253	liver	0.9682
LEPR	GDS3113|Array_count	0.9768	liver	0.9681
FTCD	GSE30611|NGS	0.9737	liver	0.9678
GAMT	GDS181_TISSUE|Array_count	0.9806	liver	0.9678
MBL2	BIOGPS_U133AGNF1HA|Array_count	0.9371	liver	0.9677
ZCCHC16	GSE30611|NGS	0.9579	liver	0.9677
HGFAC	GSE30611|NGS	0.9781	liver	0.9676
LOC255167	RNASEQ|NGS	0.945	liver	0.9671
PON3	GDS181_TISSUE|Array_count	0.9775	liver	0.9671
SLC38A3	GSE30611|NGS	0.9461	liver	0.9669
FAH	GDS181_TISSUE|Array_count	0.9828	liver	0.9669
CES1	GDS181_TISSUE|Array_count	0.9563	liver	0.9669
DAK	BIOGPS_U133AGNF1HA|Array_count	0.9746	liver	0.9668
AQP9	GDS3113|Array_count	0.9774	liver	0.9668
ABCC6	BIOGPS_U133AGNF1HA|Array_count	0.9827	liver	0.9667
HSD11B1	GDS3113|Array_count	0.9692	liver	0.9667
SLC22A3	GSE30611|NGS	0.915	liver	0.9665
C4BPA	GDS1096|Array_count	0.9908	liver	0.9665
GCK	RNASEQ|NGS	0.9567	liver	0.9664
PAH	RNASEQ|NGS	0.9699	liver	0.9662
CHI3L1	GSE30611|NGS	0.9137	liver	0.9661
STEAP3	RNASEQ|NGS	0.9053	liver	0.966
HGD	GSE30611|NGS	0.9707	liver	0.9658
NR1I2	RNASEQ|NGS	0.9696	liver	0.9658
XYLB	GDS3113|Array_count	0.9728	liver	0.9658
GJB1	GSE30611|NGS	0.9688	liver	0.9657
FETUB	GDS3113|Array_count	0.9852	liver	0.9657
OR8J1	GDS3113|Array_count	0.9899	liver	0.9655
COLEC10	GSE30611|NGS	0.9453	liver	0.9653
AKAP17A	GSE30611|NGS	0.9719	liver	0.9653
C8orf80	RNASEQ|NGS	0.9253	liver	0.9651
SERPING1	RNASEQ|NGS	0.9004	liver	0.9648
ARG1	GDS1096|Array_count	0.9846	liver	0.9646
NR1I3	GDS1096|Array_count	0.992	liver	0.9646
F10	GDS181_TISSUE|Array_count	0.9451	liver	0.9645
UGDH	RNASEQ|NGS	0.8999	liver	0.9645
GPLD1	RNASEQ|NGS	0.9522	liver	0.9642
SERPINF2	GDS1096|Array_count	0.9903	liver	0.9642
MST1	RNASEQ|NGS	0.9257	liver	0.9638
TTPA	GDS3113|Array_count	0.9731	liver	0.9637
DAO	GSE30611|NGS	0.971	liver	0.9632
CES2	BIOGPS_U133AGNF1HA|Array_count	0.9851	liver	0.9632
VNN1	GDS3113|Array_count	0.9775	liver	0.9631
AFM	RNASEQ|NGS	0.9725	liver	0.9631
CYP4F2	GDS181_TISSUE|Array_count	0.9884	liver	0.9628
HGFAC	BIOGPS_U133AGNF1HA|Array_count	0.9293	liver	0.9628
HAMP	RNASEQ|NGS	0.9445	liver	0.9625
ABCC6P1	GSE30611|NGS	0.9612	liver	0.9625
ABCC2	RNASEQ|NGS	0.9645	liver	0.9624
ANXA10	GSE30611|NGS	0.9686	liver	0.9622
MT1M	GSE30611|NGS	0.9262	liver	0.9622
NEU4	RNASEQ|NGS	0.9672	liver	0.9619
CYP4F12	GDS181_TISSUE|Array_count	0.9703	liver	0.9618
METTL7B	RNASEQ|NGS	0.927	liver	0.9617
CTH	RNASEQ|NGS	0.9313	liver	0.9615
HAO2	RNASEQ|NGS	0.9691	liver	0.9613
HSD17B8	BIOGPS_U133AGNF1HA|Array_count	0.9579	liver	0.9611
HS3ST3B1	RNASEQ|NGS	0.9203	liver	0.9611
ST6GAL1	RNASEQ|NGS	0.9099	liver	0.9611
GPR26	GDS3113|Array_count	0.9696	liver	0.9611
VNN1	RNASEQ|NGS	0.931	liver	0.9611
PCK2	BIOGPS_U133AGNF1HA|Array_count	0.9808	liver	0.961
CYP4A11	GDS1096|Array_count	0.9916	liver	0.9609
HAAO	BIOGPS_U133AGNF1HA|Array_count	0.9264	liver	0.9609
CPN1	BIOGPS_U133AGNF1HA|Array_count	0.9369	liver	0.9603
SEC14L2	RNASEQ|NGS	0.9233	liver	0.9602
GNMT	GDS181_TISSUE|Array_count	0.9879	liver	0.9601
TM4SF4	GDS181_TISSUE|Array_count	0.9896	liver	0.9601
SLC22A25	RNASEQ|NGS	0.9536	liver	0.96
PKLR	GDS181_TISSUE|Array_count	0.9601	liver	0.9598
IGSF9	GSE30611|NGS	0.9488	liver	0.9597
TMEM45A	RNASEQ|NGS	0.9104	liver	0.9594
MFSD2A	RNASEQ|NGS	0.9323	liver	0.9592
TST	BIOGPS_U133AGNF1HA|Array_count	0.9775	liver	0.9592
GJB1	BIOGPS_U133AGNF1HA|Array_count	0.9413	liver	0.9591
FOXA3	GSE30611|NGS	0.946	liver	0.9588
CLDN14	RNASEQ|NGS	0.9587	liver	0.9587
RTP3	RNASEQ|NGS	0.9478	liver	0.9586
FMO3	GDS181_TISSUE|Array_count	0.9493	liver	0.9585
PEMT	BIOGPS_U133AGNF1HA|Array_count	0.9783	liver	0.9585
HMGCS2	GDS1096|Array_count	0.9813	liver	0.9584
HOXB8	GDS3113|Array_count	0.9779	liver	0.9583
PROZ	GSE30611|NGS	0.9578	liver	0.9579
FMO5	GSE30611|NGS	0.9068	liver	0.9578
HAL	GDS181_TISSUE|Array_count	0.9837	liver	0.9577
ACOX2	GDS181_TISSUE|Array_count	0.9699	liver	0.9574
BHMT	GDS1096|Array_count	0.9913	liver	0.9572
FOXA2	GSE30611|NGS	0.9513	liver	0.9571
MGMT	BIOGPS_U133AGNF1HA|Array_count	0.9365	liver	0.9571
SEMA4G	GSE30611|NGS	0.98	liver	0.957
AGMO	GDS3113|Array_count	0.9793	liver	0.9568
CIDEB	BIOGPS_U133AGNF1HA|Array_count	0.9423	liver	0.9568
MYO1B	RNASEQ|NGS	0.8926	liver	0.9566
SLC30A10	RNASEQ|NGS	0.9477	liver	0.9565
RNASE1	GDS181_TISSUE|Array_count	0.9892	liver	0.9565
GCDH	GDS181_TISSUE|Array_count	0.9751	liver	0.9565
APOC1	GDS181_TISSUE|Array_count	0.9668	liver	0.9563
GCDH	BIOGPS_U133AGNF1HA|Array_count	0.9384	liver	0.9563
FAM113A	GDS3113|Array_count	0.9036	liver	0.9562
CYP2B6	BIOGPS_U133AGNF1HA|Array_count	0.9419	liver	0.956
GCKR	GDS1096|Array_count	0.9912	liver	0.9558
SYMPK	GDS3113|Array_count	0.9554	liver	0.9554
AOX1	GSE30611|NGS	0.9011	liver	0.9553
ACTR3C	GSE30611|NGS	0.9631	liver	0.9552
DPYS	GDS1096|Array_count	0.9881	liver	0.9547
FBP1	RNASEQ|NGS	0.9359	liver	0.9546
LRG1	BIOGPS_U133AGNF1HA|Array_count	0.9238	liver	0.9545
F11	GDS1096|Array_count	0.991	liver	0.954
CUX2	RNASEQ|NGS	0.9613	liver	0.9539
CES1	GDS3113|Array_count	0.9557	liver	0.9539
PUS10	GDS3113|Array_count	0.9776	liver	0.9538
CFHR4	BIOGPS_U133AGNF1HA|Array_count	0.9193	liver	0.9538
ABCB4	GSE30611|NGS	0.9793	liver	0.9536
F5	GSE30611|NGS	0.9414	liver	0.9536
ABCC2	GSE30611|NGS	0.9503	liver	0.9535
ANGPTL6	RNASEQ|NGS	0.9421	liver	0.9535
CYP4A11	BIOGPS_U133AGNF1HA|Array_count	0.9928	liver	0.9533
MST1	GDS3113|Array_count	0.9508	liver	0.953
F5	GDS181_TISSUE|Array_count	0.9806	liver	0.953
SARDH	RNASEQ|NGS	0.9425	liver	0.9529
ONECUT2	GSE30611|NGS	0.9485	liver	0.9528
FAM176A	RNASEQ|NGS	0.9285	liver	0.9528
HGFAC	RNASEQ|NGS	0.9285	liver	0.9527
GCGR	GSE30611|NGS	0.9729	liver	0.9524
GBP7	GSE30611|NGS	0.9318	liver	0.9522
CCDC75	GDS3113|Array_count	0.9547	liver	0.9519
NNMT	GDS181_TISSUE|Array_count	0.9685	liver	0.9517
AGMO	GSE30611|NGS	0.9036	liver	0.9516
HAO1	BIOGPS_U133AGNF1HA|Array_count	0.9182	liver	0.9515
AOX1	GDS3113|Array_count	0.9647	liver	0.9514
TM4SF4	GDS1096|Array_count	0.9908	liver	0.9514
IL27	GSE30611|NGS	0.9401	liver	0.9513
NGEF	GSE30611|NGS	0.9581	liver	0.9512
IGFALS	GDS1096|Array_count	0.9826	liver	0.9512
STEAP3	GSE30611|NGS	0.947	liver	0.9505
TMEM176A	BIOGPS_U133AGNF1HA|Array_count	0.964	liver	0.9503
C3	GDS3113|Array_count	0.9279	liver	0.9502
BAIAP2	GDS181_TISSUE|Array_count	0.9885	liver	0.95
SLC25A10	BIOGPS_U133AGNF1HA|Array_count	0.9113	liver	0.9499
PRAP1	RNASEQ|NGS	0.9567	liver	0.9498
MT1M	RNASEQ|NGS	0.8941	liver	0.9497
THPO	RNASEQ|NGS	0.9038	liver	0.9494
UPF2	GSE30611|NGS	0.9784	liver	0.9493
UNQ6494	RNASEQ|NGS	0.94	liver	0.9492
STARD10	BIOGPS_U133AGNF1HA|Array_count	0.973	liver	0.949
CLEC4G	RNASEQ|NGS	0.9431	liver	0.949
CCBP2	RNASEQ|NGS	0.8625	liver	0.949
FBXO36	GDS3113|Array_count	0.9633	liver	0.9486
SNORA76	RNASEQ|NGS	0.9285	liver	0.9486
KDM8	GDS3113|Array_count	0.9749	liver	0.9483
HAL	GDS1096|Array_count	0.9866	liver	0.9479
NR1I3	GDS181_TISSUE|Array_count	0.964	liver	0.9478
SEC14L4	RNASEQ|NGS	0.9429	liver	0.9476
ALDH4A1	BIOGPS_U133AGNF1HA|Array_count	0.9793	liver	0.9474
CHST4	RNASEQ|NGS	0.9221	liver	0.9474
UGT2B28	BIOGPS_U133AGNF1HA|Array_count	0.9445	liver	0.9472
MST1	GDS1096|Array_count	0.9862	liver	0.9472
PC	GSE30611|NGS	0.9581	liver	0.9469
RGN	RNASEQ|NGS	0.9224	liver	0.9469
GPX2	GSE30611|NGS	0.9457	liver	0.9464
HPR	GDS1096|Array_count	0.9849	liver	0.9462
F7	GDS1096|Array_count	0.8968	liver	0.9461
HFM1	GDS3113|Array_count	0.9877	liver	0.9461
ALDH1B1	BIOGPS_U133AGNF1HA|Array_count	0.9217	liver	0.9458
ENPP7	GSE30611|NGS	0.9634	liver	0.9456
C4BPB	GDS3113|Array_count	0.985	liver	0.9455
PPP1R1A	BIOGPS_U133AGNF1HA|Array_count	0.9749	liver	0.9455
DMRTA1	RNASEQ|NGS	0.9168	liver	0.9454
CYP4F3	RNASEQ|NGS	0.9545	liver	0.9454
SLC22A7	GDS3113|Array_count	0.9709	liver	0.9452
C2	GDS181_TISSUE|Array_count	0.9403	liver	0.9452
LCAT	GDS3113|Array_count	0.9221	liver	0.945
CYP3A4	GDS3113|Array_count	0.9855	liver	0.9449
C10orf125	RNASEQ|NGS	0.89	liver	0.9449
UPB1	GDS3113|Array_count	0.9719	liver	0.9448
F10	GDS1096|Array_count	0.9801	liver	0.9447
IL1RAP	GDS1096|Array_count	0.9903	liver	0.9445
NR1I3	BIOGPS_U133AGNF1HA|Array_count	0.9033	liver	0.9443
CLEC1B	RNASEQ|NGS	0.9474	liver	0.9442
CRELD2	RNASEQ|NGS	0.8654	liver	0.9437
SYT7	RNASEQ|NGS	0.941	liver	0.9437
CYP3A5	RNASEQ|NGS	0.9246	liver	0.9437
HPN	GDS181_TISSUE|Array_count	0.9753	liver	0.9436
ABCB11	GSE30611|NGS	0.9486	liver	0.9433
ERRFI1	RNASEQ|NGS	0.8607	liver	0.9431
PNPLA3	GSE30611|NGS	0.9182	liver	0.943
TM4SF5	GDS3113|Array_count	0.9826	liver	0.9429
SOD2	GDS1096|Array_count	0.9718	liver	0.9427
SHBG	RNASEQ|NGS	0.9238	liver	0.9426
C3	BIOGPS_U133AGNF1HA|Array_count	0.971	liver	0.9424
AADAC	GDS3113|Array_count	0.9715	liver	0.9424
POR	RNASEQ|NGS	0.8681	liver	0.9423
P4HB	RNASEQ|NGS	0.8608	liver	0.9421
ONECUT1	GSE30611|NGS	0.9512	liver	0.942
DCXR	RNASEQ|NGS	0.868	liver	0.942
AQP9	GDS181_TISSUE|Array_count	0.9536	liver	0.9415
SLC5A6	RNASEQ|NGS	0.8717	liver	0.9415
CYP27A1	GDS1096|Array_count	0.99	liver	0.9412
ALDH8A1	RNASEQ|NGS	0.9615	liver	0.9412
AGT	GDS181_TISSUE|Array_count	0.9416	liver	0.941
CLEC4M	GDS3113|Array_count	0.9578	liver	0.941
NNMT	GDS1096|Array_count	0.9609	liver	0.9407
TRPM8	GSE30611|NGS	0.9703	liver	0.9406
FNDC4	RNASEQ|NGS	0.9056	liver	0.9405
KNG1	GDS3113|Array_count	0.987	liver	0.9402
CEBPA	GDS181_TISSUE|Array_count	0.926	liver	0.9402
NPW	GSE30611|NGS	0.9107	liver	0.9401
ENPP7	RNASEQ|NGS	0.9465	liver	0.9399
CYP2C18	GDS3113|Array_count	0.9721	liver	0.9397
GAMT	BIOGPS_U133AGNF1HA|Array_count	0.9582	liver	0.9396
C4BPA	BIOGPS_U133AGNF1HA|Array_count	0.9836	liver	0.9395
APOM	GDS1096|Array_count	0.9899	liver	0.9393
C21orf128	GSE30611|NGS	0.9767	liver	0.9392
SLC25A15	GSE30611|NGS	0.9152	liver	0.9389
HMGCS2	GSE30611|NGS	0.9347	liver	0.9389
CYP4F2	BIOGPS_U133AGNF1HA|Array_count	0.9129	liver	0.9387
MED31	GDS3113|Array_count	0.987	liver	0.9385
BCHE	GDS3113|Array_count	0.933	liver	0.9378
AKR1C4	BIOGPS_U133AGNF1HA|Array_count	0.8968	liver	0.9377
TTC36	RNASEQ|NGS	0.9477	liver	0.9377
SEC14L4	GSE30611|NGS	0.9549	liver	0.9376
UPB1	GSE30611|NGS	0.9492	liver	0.9375
KIAA0319L	GDS3113|Array_count	0.8863	liver	0.9371
SNORA14A	GSE30611|NGS	0.9648	liver	0.9371
ACADSB	GDS1096|Array_count	0.9755	liver	0.9369
NADKD1	RNASEQ|NGS	0.8459	liver	0.9369
APOC3	GDS3113|Array_count	0.9865	liver	0.9367
NR1H4	GDS1096|Array_count	0.9795	liver	0.9367
ISOC2	BIOGPS_U133AGNF1HA|Array_count	0.8944	liver	0.9365
SLC16A13	GSE30611|NGS	0.8725	liver	0.9362
MASP1	RNASEQ|NGS	0.8968	liver	0.9359
tAKR	RNASEQ|NGS	0.8796	liver	0.9358
SIGIRR	BIOGPS_U133AGNF1HA|Array_count	0.9135	liver	0.9355
C2orf72	RNASEQ|NGS	0.9393	liver	0.935
NR1H4	RNASEQ|NGS	0.9382	liver	0.935
EPHA1	RNASEQ|NGS	0.8991	liver	0.9345
CRHBP	GDS1096|Array_count	0.961	liver	0.9344
SERPINA1	BIOGPS_U133AGNF1HA|Array_count	0.9835	liver	0.9341
TST	GDS181_TISSUE|Array_count	0.9316	liver	0.934
RXRA	GDS181_TISSUE|Array_count	0.9697	liver	0.934
ADH1A	GDS3113|Array_count	0.9362	liver	0.9338
F11	GDS3113|Array_count	0.9783	liver	0.9336
CHST4	GSE30611|NGS	0.9758	liver	0.9334
ACOX2	GDS1096|Array_count	0.9895	liver	0.9333
ST6GAL1	GDS3113|Array_count	0.9177	liver	0.9332
SCARB1	RNASEQ|NGS	0.8671	liver	0.933
SLCO1B7	RNASEQ|NGS	0.9658	liver	0.9328
IL1RAP	RNASEQ|NGS	0.8766	liver	0.9325
SULT1C2	GSE30611|NGS	0.9756	liver	0.9323
ART4	GDS3113|Array_count	0.9569	liver	0.9323
IGF1	BIOGPS_U133AGNF1HA|Array_count	0.9793	liver	0.9322
GSTZ1	GDS181_TISSUE|Array_count	0.9679	liver	0.9321
HMGCL	BIOGPS_U133AGNF1HA|Array_count	0.9247	liver	0.9318
C19orf80	GSE30611|NGS	0.9417	liver	0.9317
ACSL5	RNASEQ|NGS	0.8728	liver	0.9317
SLC13A5	BIOGPS_U133AGNF1HA|Array_count	0.9472	liver	0.9314
HGD	GDS181_TISSUE|Array_count	0.958	liver	0.9313
FMO5	RNASEQ|NGS	0.9056	liver	0.9311
TM6SF2	GSE30611|NGS	0.9401	liver	0.9308
TTC38	BIOGPS_U133AGNF1HA|Array_count	0.9393	liver	0.9308
PROZ	RNASEQ|NGS	0.9627	liver	0.9307
GJB1	RNASEQ|NGS	0.9235	liver	0.9302
SLC17A2	BIOGPS_U133AGNF1HA|Array_count	0.8847	liver	0.9301
MST1P9	BIOGPS_U133AGNF1HA|Array_count	0.9279	liver	0.93
GLS2	BIOGPS_U133AGNF1HA|Array_count	0.9061	liver	0.9298
SLC9A3R1	GSE30611|NGS	0.961	liver	0.9296
NAT1	GDS3113|Array_count	0.9385	liver	0.9292
C2	GDS1096|Array_count	0.9733	liver	0.929
GLYATL1	RNASEQ|NGS	0.9613	liver	0.929
UGT2B4	GDS3113|Array_count	0.8722	liver	0.9288
C3	GSE30611|NGS	0.8768	liver	0.9286
HAO2	GDS1096|Array_count	0.9825	liver	0.9284
CYP1A2	GSE30611|NGS	0.9637	liver	0.9283
