^DATABASE = Pattern Gene Database (PaGenBase)
!Database_institute = Bioinformatics-Aided Drug Discovery Group at XMU China
!Database_web_link = http://bioinf.xmu.edu.cn/PaGenBase/index.jsp
!Data_processed_by Jian-Bo Pan; email = panjianbo87@gmail.com
!Specific Genes for Homo sapiens/tissue
!Version: PaGenBase 1.0
!Dataset(PMID):GDS3113|Array_count(19014478); BIOGPS_U133AGNF1HA|Array_count(15075390); GDS1096|Array_count(15950434); GSE30611|NGS(23258890); RNASEQ|NGS(22345621).
Gene Symbol	Dataset	DPM/PubMed ID	Sample	SPM
EPCAM	GDS3113|Array_count	0.8901	colon	0.7161
CWH43	BIOGPS_U133AGNF1HA|Array_count	0.9071	colon	0.7158
LOC100287216	RNASEQ|NGS	0.8381	colon	0.7158
SCARNA12	RNASEQ|NGS	0.6447	colon	0.7157
GPR20	RNASEQ|NGS	0.8613	colon	0.7149
EZH2	RNASEQ|NGS	0.7531	colon	0.7149
AIF1L	GSE30611|NGS	0.9223	colon	0.7148
CDH19	GSE30611|NGS	0.773	colon	0.7144
ARRDC1	RNASEQ|NGS	0.6083	colon	0.714
INSL5	RNASEQ|NGS	0.9487	colon	0.7137
PRSS3	RNASEQ|NGS	0.8545	colon	0.7134
LOC728743	RNASEQ|NGS	0.7216	colon	0.7132
BCL2L12	RNASEQ|NGS	0.6424	colon	0.7131
LOC100130264	RNASEQ|NGS	0.8342	colon	0.7129
FOXD2	GDS3113|Array_count	0.9392	colon	0.7127
LINC00336	RNASEQ|NGS	0.7088	colon	0.7124
DEFB122	GSE30611|NGS	0.9093	colon	0.7124
MYLK	RNASEQ|NGS	0.6433	colon	0.7123
MAPK13	RNASEQ|NGS	0.7618	colon	0.7123
IFNA21	RNASEQ|NGS	0.8619	colon	0.7122
C1orf106	RNASEQ|NGS	0.888	colon	0.712
REP15	RNASEQ|NGS	0.7051	colon	0.7118
ETHE1	BIOGPS_U133AGNF1HA|Array_count	0.8449	colon	0.7117
CCKAR	RNASEQ|NGS	0.8734	colon	0.7112
AMPH	GSE30611|NGS	0.8885	colon	0.711
CADM3	GSE30611|NGS	0.8783	colon	0.7109
SNORA70	RNASEQ|NGS	0.6931	colon	0.7106
HAND2	GSE30611|NGS	0.8318	colon	0.7106
FZD5	GDS1096|Array_count	0.8249	colon	0.7103
KIFC1	RNASEQ|NGS	0.6766	colon	0.7103
CIRBP-AS1	RNASEQ|NGS	0.7946	colon	0.7101
ADH1C	BIOGPS_U133AGNF1HA|Array_count	0.9663	colon	0.7099
PRSS1	RNASEQ|NGS	0.9366	colon	0.7097
C5orf20	RNASEQ|NGS	0.8877	colon	0.7094
ST14	GDS1096|Array_count	0.946	colon	0.709
HOXB5	GSE30611|NGS	0.8678	colon	0.7088
AGR3	GDS3113|Array_count	0.9307	colon	0.7087
SPINT1	RNASEQ|NGS	0.8547	colon	0.7083
GRPR	GSE30611|NGS	0.6777	colon	0.7083
FLJ42393	RNASEQ|NGS	0.6646	colon	0.7081
SPINK1	RNASEQ|NGS	0.9018	colon	0.7081
GFRAL	RNASEQ|NGS	0.7988	colon	0.7076
CCDC162P	RNASEQ|NGS	0.857	colon	0.7072
NOXO1	GSE30611|NGS	0.9636	colon	0.707
NCRUPAR	RNASEQ|NGS	0.6449	colon	0.7068
RAB25	RNASEQ|NGS	0.8572	colon	0.7057
VDR	RNASEQ|NGS	0.841	colon	0.7054
SOX11	GSE30611|NGS	0.8567	colon	0.7054
PTPRN	GDS3113|Array_count	0.8712	colon	0.7051
REP15	GSE30611|NGS	0.7227	colon	0.7047
ZSCAN30	GSE30611|NGS	0.9636	colon	0.7036
SATB2	RNASEQ|NGS	0.8178	colon	0.7033
CKMT1B	RNASEQ|NGS	0.9255	colon	0.7032
GDPD3	RNASEQ|NGS	0.7942	colon	0.7018
TBC1D10C	RNASEQ|NGS	0.8555	colon	0.7016
TRPA1	GSE30611|NGS	0.9254	colon	0.7016
ZNF775	RNASEQ|NGS	0.6873	colon	0.7011
GTF2IRD2	RNASEQ|NGS	0.6985	colon	0.7011
MUC13	GSE30611|NGS	0.8608	colon	0.701
CLDN23	RNASEQ|NGS	0.721	colon	0.7004
EPCAM	RNASEQ|NGS	0.9001	colon	0.7003
FBXL14	RNASEQ|NGS	0.6754	colon	0.6998
HK2	BIOGPS_U133AGNF1HA|Array_count	0.8446	colon	0.6996
CDH1	RNASEQ|NGS	0.8135	colon	0.6994
PDE5A	GDS3113|Array_count	0.8527	colon	0.6993
C5orf60	RNASEQ|NGS	0.7273	colon	0.6992
SMPD4	GSE30611|NGS	0.9287	colon	0.699
RXFP3	GSE30611|NGS	0.8915	colon	0.6989
PDZRN4	GSE30611|NGS	0.8189	colon	0.6988
CRIP1	RNASEQ|NGS	0.718	colon	0.6983
OXER1	RNASEQ|NGS	0.6497	colon	0.698
HIST1H2BC	RNASEQ|NGS	0.6043	colon	0.6978
TMEM179	RNASEQ|NGS	0.9047	colon	0.6977
FAM83D	RNASEQ|NGS	0.6646	colon	0.6972
FAM83H	RNASEQ|NGS	0.709	colon	0.6971
AXIN1	RNASEQ|NGS	0.5164	colon	0.6969
BMP4	RNASEQ|NGS	0.6289	colon	0.6965
PRPH	RNASEQ|NGS	0.8534	colon	0.6964
CLINT1	BIOGPS_U133AGNF1HA|Array_count	0.7647	colon	0.6962
TEAD3	RNASEQ|NGS	0.6299	colon	0.6962
FLJ34503	RNASEQ|NGS	0.7381	colon	0.696
F2RL1	BIOGPS_U133AGNF1HA|Array_count	0.9489	colon	0.6957
RASA4P	RNASEQ|NGS	0.8597	colon	0.6955
CYP2S1	RNASEQ|NGS	0.7634	colon	0.6954
IL23R	RNASEQ|NGS	0.805	colon	0.6953
MLEC	BIOGPS_U133AGNF1HA|Array_count	0.9148	colon	0.6953
RHOV	RNASEQ|NGS	0.8125	colon	0.6951
TFF3	GSE30611|NGS	0.8835	colon	0.6948
CALML4	GDS3113|Array_count	0.8433	colon	0.6944
OR2S2	GSE30611|NGS	0.9636	colon	0.6939
EPCAM	BIOGPS_U133AGNF1HA|Array_count	0.9614	colon	0.6933
UBE2C	RNASEQ|NGS	0.8678	colon	0.6926
TMEM30B	RNASEQ|NGS	0.7113	colon	0.6913
MIR3198-2	GSE30611|NGS	0.9089	colon	0.6906
OVOL2	RNASEQ|NGS	0.8507	colon	0.6906
LTK	RNASEQ|NGS	0.8611	colon	0.6906
LOC256880	RNASEQ|NGS	0.6583	colon	0.6903
GPSM1	RNASEQ|NGS	0.7314	colon	0.6889
ZNF579	RNASEQ|NGS	0.7646	colon	0.6888
MYL6	RNASEQ|NGS	0.5891	colon	0.6885
KCNQ4	RNASEQ|NGS	0.7096	colon	0.6883
WDR90	RNASEQ|NGS	0.5877	colon	0.688
DCTPP1	BIOGPS_U133AGNF1HA|Array_count	0.6669	colon	0.6872
LINC00479	RNASEQ|NGS	0.8773	colon	0.6871
F2RL1	GDS1096|Array_count	0.9433	colon	0.6871
SPINK4	GDS1096|Array_count	0.9843	colon	0.6858
TMC5	BIOGPS_U133AGNF1HA|Array_count	0.8955	colon	0.6856
TM4SF20	RNASEQ|NGS	0.7987	colon	0.6855
SSH3	RNASEQ|NGS	0.5147	colon	0.6854
PTGDR2	GDS1096|Array_count	0.9564	colon	0.6851
FABP1	RNASEQ|NGS	0.9312	colon	0.6851
PLCE1	GDS1096|Array_count	0.9696	colon	0.685
HR	GSE30611|NGS	0.7931	colon	0.685
TMEM79	RNASEQ|NGS	0.5329	colon	0.6845
INPP5J	RNASEQ|NGS	0.8123	colon	0.6838
TBC1D15	GSE30611|NGS	0.9637	colon	0.6837
GPATCH8	GSE30611|NGS	0.7437	colon	0.6837
HGF	RNASEQ|NGS	0.664	colon	0.6836
CASP7	GDS3113|Array_count	0.6635	colon	0.6835
OVOL1	RNASEQ|NGS	0.88	colon	0.6834
TACR2	GDS3113|Array_count	0.9355	colon	0.6825
SNHG4	RNASEQ|NGS	0.6938	colon	0.6823
PAPL	RNASEQ|NGS	0.8172	colon	0.682
MUC4	GDS3113|Array_count	0.9548	colon	0.6819
STC1	GSE30611|NGS	0.7296	colon	0.6819
BMP3	GDS3113|Array_count	0.8974	colon	0.6813
PRSS8	RNASEQ|NGS	0.8369	colon	0.6811
GPX2	BIOGPS_U133AGNF1HA|Array_count	0.9792	colon	0.6808
SLC35A3	GDS3113|Array_count	0.6997	colon	0.6806
CHRNA2	RNASEQ|NGS	0.6269	colon	0.68
PRELID2	GDS3113|Array_count	0.8108	colon	0.6794
PCDH7	GSE30611|NGS	0.9153	colon	0.6794
ETHE1	GDS1096|Array_count	0.6308	colon	0.6787
GIPC1	RNASEQ|NGS	0.5895	colon	0.6786
ACTG2	GSE30611|NGS	0.9327	colon	0.6785
AMDHD2	RNASEQ|NGS	0.8589	colon	0.6784
GPX2	GDS3113|Array_count	0.917	colon	0.6783
LOC100286844	RNASEQ|NGS	0.7125	colon	0.6778
C16orf79	RNASEQ|NGS	0.8092	colon	0.6776
DMBX1	RNASEQ|NGS	0.7138	colon	0.6774
GPR15	RNASEQ|NGS	0.8997	colon	0.6774
HMGA2	GDS3113|Array_count	0.9256	colon	0.6773
ZDHHC12	RNASEQ|NGS	0.6602	colon	0.6771
STYK1	GDS3113|Array_count	0.8996	colon	0.6761
SWSAP1	RNASEQ|NGS	0.5784	colon	0.6758
ZWINT	RNASEQ|NGS	0.694	colon	0.6747
KCNMA1	GSE30611|NGS	0.8237	colon	0.6743
FAM83E	GSE30611|NGS	0.8919	colon	0.6741
FUT3	GDS3113|Array_count	0.907	colon	0.6738
C20orf166-AS1	RNASEQ|NGS	0.9111	colon	0.6735
PRTN3	RNASEQ|NGS	0.9489	colon	0.6733
FAM64A	RNASEQ|NGS	0.8149	colon	0.6732
C19orf46	RNASEQ|NGS	0.8637	colon	0.672
FAM3D	BIOGPS_U133AGNF1HA|Array_count	0.7007	colon	0.6718
CGN	RNASEQ|NGS	0.7927	colon	0.6713
ULBP1	GDS3113|Array_count	0.9685	colon	0.6704
POLE2	GDS3113|Array_count	0.9176	colon	0.6702
AVIL	RNASEQ|NGS	0.5588	colon	0.67
GPR35	GSE30611|NGS	0.9317	colon	0.6699
NAGA	GDS1096|Array_count	0.9843	colon	0.6693
HIST1H2AE	RNASEQ|NGS	0.6715	colon	0.6693
SMAGP	RNASEQ|NGS	0.6422	colon	0.6692
APOBEC3D	GDS3113|Array_count	0.9551	colon	0.6691
DGKQ	GDS3113|Array_count	0.8464	colon	0.6691
MID1	BIOGPS_U133AGNF1HA|Array_count	0.7697	colon	0.669
SLC29A2	RNASEQ|NGS	0.6949	colon	0.6687
SLC37A1	RNASEQ|NGS	0.5794	colon	0.6686
HSP90AB4P	GSE30611|NGS	0.6929	colon	0.6681
GUCA2A	BIOGPS_U133AGNF1HA|Array_count	0.6537	colon	0.6679
LTB4R2	RNASEQ|NGS	0.6932	colon	0.6677
PRR15	GDS3113|Array_count	0.8933	colon	0.6676
FABP1	BIOGPS_U133AGNF1HA|Array_count	0.9822	colon	0.6675
MIR421	GSE30611|NGS	0.9337	colon	0.6672
GJC1	RNASEQ|NGS	0.6747	colon	0.6672
MBOAT1	RNASEQ|NGS	0.6152	colon	0.6669
ZNF789	RNASEQ|NGS	0.6365	colon	0.6666
TCF19	GDS3113|Array_count	0.6939	colon	0.6666
E2F1	RNASEQ|NGS	0.6583	colon	0.6648
IL17B	RNASEQ|NGS	0.8072	colon	0.664
BCL10	BIOGPS_U133AGNF1HA|Array_count	0.8873	colon	0.6639
TRPV1	RNASEQ|NGS	0.5977	colon	0.6637
TMEM44	RNASEQ|NGS	0.5881	colon	0.6636
LOC642826	RNASEQ|NGS	0.6721	colon	0.6636
PLA2G2C	GSE30611|NGS	0.9304	colon	0.6632
CCKAR	GSE30611|NGS	0.9019	colon	0.6628
POLQ	GDS3113|Array_count	0.9095	colon	0.6627
CHMP4C	RNASEQ|NGS	0.7132	colon	0.6624
PKP3	GDS1096|Array_count	0.9844	colon	0.662
GNG13	RNASEQ|NGS	0.7573	colon	0.6618
ROMO1	RNASEQ|NGS	0.6363	colon	0.6616
HOXA11	GSE30611|NGS	0.8557	colon	0.6616
AVPR1B	GSE30611|NGS	0.9147	colon	0.6616
SLC52A2	GDS1096|Array_count	0.9844	colon	0.6611
TUBAL3	RNASEQ|NGS	0.8933	colon	0.6609
SCARNA3	RNASEQ|NGS	0.6019	colon	0.6608
DSCR6	RNASEQ|NGS	0.6994	colon	0.6607
TACR2	RNASEQ|NGS	0.6993	colon	0.6602
ABCC3	GDS1096|Array_count	0.9844	colon	0.6601
GREM2	GSE30611|NGS	0.7457	colon	0.6601
COX15	GDS1096|Array_count	0.9443	colon	0.66
MXD3	RNASEQ|NGS	0.8574	colon	0.6592
PRSS16	RNASEQ|NGS	0.7753	colon	0.6592
SATB2	BIOGPS_U133AGNF1HA|Array_count	0.9383	colon	0.6591
DGAT1	RNASEQ|NGS	0.6045	colon	0.6587
GPRIN2	GDS3113|Array_count	0.7394	colon	0.6586
AGR2	GDS3113|Array_count	0.8729	colon	0.658
HSD11B2	RNASEQ|NGS	0.943	colon	0.6576
TEN1	RNASEQ|NGS	0.6326	colon	0.6575
PLA2G10	GDS1096|Array_count	0.9617	colon	0.657
C8orf86	RNASEQ|NGS	0.6851	colon	0.6568
SLC5A7	GSE30611|NGS	0.8577	colon	0.6564
ADAMTS16	GDS3113|Array_count	0.9546	colon	0.656
SLC2A3P1	BIOGPS_U133AGNF1HA|Array_count	0.8217	colon	0.656
PLS1	RNASEQ|NGS	0.8069	colon	0.656
ERBB3	RNASEQ|NGS	0.7836	colon	0.6555
HIST1H2BD	RNASEQ|NGS	0.5913	colon	0.6549
BTC	GSE30611|NGS	0.7208	colon	0.6547
RGS9	GSE30611|NGS	0.8823	colon	0.6545
FGF16	RNASEQ|NGS	0.8048	colon	0.6545
AGSK1	RNASEQ|NGS	0.5112	colon	0.6544
FLJ33360	RNASEQ|NGS	0.6967	colon	0.6533
GJD4	RNASEQ|NGS	0.746	colon	0.6528
TDP2	BIOGPS_U133AGNF1HA|Array_count	0.9437	colon	0.6528
NUDT22	RNASEQ|NGS	0.6135	colon	0.6527
CCL13	RNASEQ|NGS	0.8365	colon	0.6526
FABP1	GDS3113|Array_count	0.9462	colon	0.6519
DLK2	RNASEQ|NGS	0.7393	colon	0.6516
NIPAL1	RNASEQ|NGS	0.7013	colon	0.6512
GREM1	GDS3113|Array_count	0.8618	colon	0.6511
SLC44A3	RNASEQ|NGS	0.8286	colon	0.6508
SELENBP1	BIOGPS_U133AGNF1HA|Array_count	0.926	colon	0.6508
UGT2B17	GDS1096|Array_count	0.9741	colon	0.6507
CYP4F12	RNASEQ|NGS	0.785	colon	0.6507
PNLIPRP3	GSE30611|NGS	0.9006	colon	0.65
P2RY11	RNASEQ|NGS	0.6566	colon	0.6497
POF1B	GSE30611|NGS	0.699	colon	0.6494
SLC17A4	GDS1096|Array_count	0.9845	colon	0.6487
LIPH	GDS3113|Array_count	0.8579	colon	0.6486
HIGD1B	RNASEQ|NGS	0.7716	colon	0.6486
GTSE1	RNASEQ|NGS	0.7295	colon	0.6484
CAPN5	GDS3113|Array_count	0.8181	colon	0.6482
CLDN4	RNASEQ|NGS	0.8841	colon	0.648
YES1	BIOGPS_U133AGNF1HA|Array_count	0.883	colon	0.6476
TRIM15	RNASEQ|NGS	0.8994	colon	0.6472
AIFM3	RNASEQ|NGS	0.9167	colon	0.6467
EVPL	RNASEQ|NGS	0.8788	colon	0.6466
FAM212A	RNASEQ|NGS	0.7379	colon	0.6462
SOX15	RNASEQ|NGS	0.6789	colon	0.6462
MIR3918	GSE30611|NGS	0.9069	colon	0.6457
LMOD1	RNASEQ|NGS	0.6373	colon	0.6455
LGALS3	RNASEQ|NGS	0.6972	colon	0.6455
PTPRS	GSE30611|NGS	0.936	colon	0.6453
NKX3-2	GDS3113|Array_count	0.9176	colon	0.6452
FUK	RNASEQ|NGS	0.6219	colon	0.6447
UGT2A3	BIOGPS_U133AGNF1HA|Array_count	0.9749	colon	0.6438
SPIB	RNASEQ|NGS	0.9341	colon	0.6437
ADAMTSL1	RNASEQ|NGS	0.5696	colon	0.6432
TMEM119	RNASEQ|NGS	0.6662	colon	0.6431
DAND5	RNASEQ|NGS	0.7274	colon	0.6431
FXYD3	GDS3113|Array_count	0.8681	colon	0.6429
MLLT10	GDS1096|Array_count	0.9292	colon	0.6429
PDX1	RNASEQ|NGS	0.7182	colon	0.6428
NANS	GDS1096|Array_count	0.6811	colon	0.6427
HIST1H2BH	RNASEQ|NGS	0.8075	colon	0.6424
PTK6	GDS1096|Array_count	0.9701	colon	0.642
BRI3BP	RNASEQ|NGS	0.6711	colon	0.6419
SH3BP1	RNASEQ|NGS	0.7762	colon	0.6415
BTC	RNASEQ|NGS	0.7366	colon	0.6414
LOC100216001	RNASEQ|NGS	0.832	colon	0.6412
KRT20	GDS1096|Array_count	0.9768	colon	0.6412
GFPT1	BIOGPS_U133AGNF1HA|Array_count	0.8863	colon	0.641
ITGB7	RNASEQ|NGS	0.8317	colon	0.6405
BCL2	GSE30611|NGS	0.8772	colon	0.6404
SH2D6	RNASEQ|NGS	0.9052	colon	0.6393
ERBB2	RNASEQ|NGS	0.6656	colon	0.639
LOC283922	RNASEQ|NGS	0.5152	colon	0.6384
AGR2	BIOGPS_U133AGNF1HA|Array_count	0.9751	colon	0.6379
FER1L6	RNASEQ|NGS	0.9126	colon	0.6376
DGCR11	RNASEQ|NGS	0.5456	colon	0.6376
PIGR	GDS3113|Array_count	0.9342	colon	0.6376
GGT6	RNASEQ|NGS	0.9186	colon	0.6374
SLC14A2	RNASEQ|NGS	0.7481	colon	0.6374
SPAG11A	GDS1096|Array_count	0.9845	colon	0.6372
UGDH	GDS3113|Array_count	0.7315	colon	0.6372
MGC4473	RNASEQ|NGS	0.9496	colon	0.6371
LGALS3	GDS3113|Array_count	0.6755	colon	0.637
GLP2R	GSE30611|NGS	0.8709	colon	0.6368
TDP2	GDS3113|Array_count	0.6199	colon	0.6367
CYB5RL	RNASEQ|NGS	0.5108	colon	0.6363
TK1	RNASEQ|NGS	0.6349	colon	0.6362
CASP6	GDS3113|Array_count	0.6612	colon	0.6361
LPCAT4	RNASEQ|NGS	0.7407	colon	0.6352
KCNIP3	RNASEQ|NGS	0.7994	colon	0.6348
IRX4	RNASEQ|NGS	0.9497	colon	0.6347
CARD14	GDS3113|Array_count	0.9031	colon	0.6344
SLC26A6	RNASEQ|NGS	0.6712	colon	0.6342
C1orf210	RNASEQ|NGS	0.9024	colon	0.6341
LAT	RNASEQ|NGS	0.7629	colon	0.6337
CASZ1	RNASEQ|NGS	0.747	colon	0.6336
SHOX	GSE30611|NGS	0.9271	colon	0.6335
RD3	RNASEQ|NGS	0.555	colon	0.6334
TOP1P2	RNASEQ|NGS	0.6244	colon	0.6331
C14orf129	GDS3113|Array_count	0.7761	colon	0.6326
LOC146880	RNASEQ|NGS	0.7389	colon	0.6324
GALNT12	GDS3113|Array_count	0.8325	colon	0.6323
RCN3	RNASEQ|NGS	0.6154	colon	0.6322
ENGASE	RNASEQ|NGS	0.5442	colon	0.6318
ITLN1	GDS3113|Array_count	0.9263	colon	0.6318
ABHD11-AS1	GSE30611|NGS	0.8577	colon	0.6316
MS4A13	RNASEQ|NGS	0.9498	colon	0.6312
ZNF768	GDS1096|Array_count	0.9545	colon	0.631
OR10H3	GDS1096|Array_count	0.9846	colon	0.6308
ST14	BIOGPS_U133AGNF1HA|Array_count	0.8096	colon	0.6307
TRPM6	GDS3113|Array_count	0.8988	colon	0.6305
TPGS1	RNASEQ|NGS	0.8973	colon	0.6302
MPZL2	GSE30611|NGS	0.8326	colon	0.6301
KIAA1984	RNASEQ|NGS	0.8355	colon	0.6293
BCL2L15	GSE30611|NGS	0.708	colon	0.6292
C14orf80	RNASEQ|NGS	0.7763	colon	0.6292
BSPRY	RNASEQ|NGS	0.8169	colon	0.6292
CDKN2B	GDS3113|Array_count	0.7823	colon	0.629
HIST1H2BM	RNASEQ|NGS	0.7351	colon	0.6289
F2RL1	GDS3113|Array_count	0.8646	colon	0.6287
B4GALT2	GSE30611|NGS	0.9099	colon	0.6286
HOXC13	RNASEQ|NGS	0.9499	colon	0.6283
ZG16B	RNASEQ|NGS	0.8895	colon	0.6283
NPAS4	RNASEQ|NGS	0.8356	colon	0.6281
DSG2	GDS3113|Array_count	0.7519	colon	0.6279
NOL12	RNASEQ|NGS	0.4822	colon	0.6278
LOC728066	GSE30611|NGS	0.9645	colon	0.6275
CDH17	GDS1096|Array_count	0.9846	colon	0.6275
PDIA3	GSE30611|NGS	0.9645	colon	0.6271
PPDPF	RNASEQ|NGS	0.5095	colon	0.6267
C21orf88	RNASEQ|NGS	0.7724	colon	0.6266
ZNF747	RNASEQ|NGS	0.5257	colon	0.6265
ETNK1	GDS3113|Array_count	0.683	colon	0.6263
MYL10	RNASEQ|NGS	0.6587	colon	0.6261
HIST1H2AB	RNASEQ|NGS	0.7233	colon	0.6258
FAM163A	RNASEQ|NGS	0.8465	colon	0.6253
C1orf106	BIOGPS_U133AGNF1HA|Array_count	0.9268	colon	0.6253
CCL13	GSE30611|NGS	0.6509	colon	0.6252
CALML4	GDS1096|Array_count	0.9846	colon	0.6249
SSC5D	RNASEQ|NGS	0.7085	colon	0.6245
BTNL3	GSE30611|NGS	0.8113	colon	0.624
PTGDR	RNASEQ|NGS	0.8135	colon	0.624
SAMD13	GDS3113|Array_count	0.8914	colon	0.6232
KCNMB1	RNASEQ|NGS	0.7887	colon	0.6231
HEPH	GDS3113|Array_count	0.7661	colon	0.6231
POTEM	GSE30611|NGS	0.8842	colon	0.623
KLHL17	RNASEQ|NGS	0.714	colon	0.6229
NDC80	GDS3113|Array_count	0.9044	colon	0.6228
ARHGAP27	RNASEQ|NGS	0.7442	colon	0.6227
SDR42E1	RNASEQ|NGS	0.725	colon	0.6226
TPRX1	GDS3113|Array_count	0.9595	colon	0.6225
LOC644838	GSE30611|NGS	0.9104	colon	0.6221
TSPAN2	GDS3113|Array_count	0.872	colon	0.622
TUBAL3	GDS1096|Array_count	0.9847	colon	0.6214
C12orf66	GDS3113|Array_count	0.7569	colon	0.6214
C2orf68	GDS1096|Array_count	0.9692	colon	0.6213
IL17F	GDS3113|Array_count	0.7357	colon	0.621
TMC4	RNASEQ|NGS	0.7804	colon	0.6207
SELM	RNASEQ|NGS	0.5315	colon	0.6205
EPS8L3	GDS3113|Array_count	0.9793	colon	0.6202
RAD9A	RNASEQ|NGS	0.6155	colon	0.6195
TRIM11	RNASEQ|NGS	0.6568	colon	0.6189
FZD5	RNASEQ|NGS	0.6918	colon	0.6188
NDRG3	GSE30611|NGS	0.8364	colon	0.6187
FAM180B	RNASEQ|NGS	0.6285	colon	0.6184
MUC13	GDS1096|Array_count	0.9759	colon	0.6184
MAPK3	RNASEQ|NGS	0.6283	colon	0.6181
WBSCR27	RNASEQ|NGS	0.9335	colon	0.617
PPP4R1L	RNASEQ|NGS	0.5929	colon	0.617
TMEM54	GDS3113|Array_count	0.826	colon	0.6161
C10orf108	RNASEQ|NGS	0.565	colon	0.6154
ULK3	RNASEQ|NGS	0.5809	colon	0.6152
XRCC3	RNASEQ|NGS	0.5569	colon	0.6149
LOC641298	RNASEQ|NGS	0.5409	colon	0.6148
LOC283731	RNASEQ|NGS	0.5756	colon	0.6148
DHRS9	GDS1096|Array_count	0.8547	colon	0.6145
RNASE4	BIOGPS_U133AGNF1HA|Array_count	0.9098	colon	0.6144
C22orf24	RNASEQ|NGS	0.7023	colon	0.6143
PNPLA1	RNASEQ|NGS	0.7777	colon	0.6141
MAFG-AS1	RNASEQ|NGS	0.7566	colon	0.614
SLC35F2	RNASEQ|NGS	0.6173	colon	0.6139
LOC100131496	RNASEQ|NGS	0.6421	colon	0.6137
TAGLN	GSE30611|NGS	0.7403	colon	0.6135
POU2F3	RNASEQ|NGS	0.802	colon	0.6134
PRIMA1	RNASEQ|NGS	0.7634	colon	0.6133
RBM38	GSE30611|NGS	0.7827	colon	0.6132
PPARG	RNASEQ|NGS	0.7854	colon	0.613
IKBKB	RNASEQ|NGS	0.5175	colon	0.612
HIST1H4H	RNASEQ|NGS	0.5172	colon	0.6119
USH1C	GDS3113|Array_count	0.9383	colon	0.6116
IAPP	RNASEQ|NGS	0.7195	colon	0.6115
CLCN2	GDS3113|Array_count	0.7829	colon	0.6114
TRIM60	RNASEQ|NGS	0.9504	colon	0.6113
HRAS	RNASEQ|NGS	0.5647	colon	0.6113
PDZD3	RNASEQ|NGS	0.9504	colon	0.6112
PROM1	RNASEQ|NGS	0.8377	colon	0.6111
ATP10B	BIOGPS_U133AGNF1HA|Array_count	0.627	colon	0.6108
LGR5	GDS3113|Array_count	0.9598	colon	0.6106
TYRO3P	RNASEQ|NGS	0.6455	colon	0.6106
LGALS9C	GSE30611|NGS	0.7013	colon	0.6102
CCDC142	RNASEQ|NGS	0.5714	colon	0.6102
PDLIM7	RNASEQ|NGS	0.5957	colon	0.6102
ADIPOQ	BIOGPS_U133AGNF1HA|Array_count	0.9228	colon	0.6095
MIR1282	GSE30611|NGS	0.96	colon	0.609
XK	GDS3113|Array_count	0.8177	colon	0.6085
CFTR	GSE30611|NGS	0.8317	colon	0.6085
BMP3	RNASEQ|NGS	0.8645	colon	0.6083
GRM4	RNASEQ|NGS	0.752	colon	0.6081
SYT10	GSE30611|NGS	0.8154	colon	0.608
ZNF500	RNASEQ|NGS	0.6214	colon	0.6077
GUCY2C	GDS3113|Array_count	0.9749	colon	0.6076
GNA11	RNASEQ|NGS	0.4911	colon	0.6074
SLC9A2	GDS3113|Array_count	0.7979	colon	0.6074
GJC1	GSE30611|NGS	0.7336	colon	0.6073
RDH13	RNASEQ|NGS	0.6024	colon	0.6072
DYRK2	BIOGPS_U133AGNF1HA|Array_count	0.8581	colon	0.6072
HIST1H3B	RNASEQ|NGS	0.757	colon	0.607
MSTO2P	RNASEQ|NGS	0.5958	colon	0.6066
CHGA	RNASEQ|NGS	0.88	colon	0.606
CCNF	RNASEQ|NGS	0.5812	colon	0.6055
NHLH2	GDS3113|Array_count	0.8277	colon	0.6053
MAP2K6	BIOGPS_U133AGNF1HA|Array_count	0.6754	colon	0.6053
SMPDL3A	GDS1096|Array_count	0.7207	colon	0.6052
HAPLN1	RNASEQ|NGS	0.8262	colon	0.6049
SMCR5	RNASEQ|NGS	0.687	colon	0.6047
TELO2	RNASEQ|NGS	0.5476	colon	0.6046
R3HDML	RNASEQ|NGS	0.8883	colon	0.6045
MTMR11	GDS1096|Array_count	0.9488	colon	0.6044
SLC44A3	GSE30611|NGS	0.7646	colon	0.6044
TMED7	BIOGPS_U133AGNF1HA|Array_count	0.8841	colon	0.6043
CHP2	GDS3113|Array_count	0.9573	colon	0.6042
FAM46B	RNASEQ|NGS	0.7337	colon	0.6041
KLF5	GSE30611|NGS	0.6434	colon	0.6041
C10orf99	GSE30611|NGS	0.9587	colon	0.604
CD101	RNASEQ|NGS	0.7387	colon	0.604
VSIG2	GDS3113|Array_count	0.8563	colon	0.6033
OAS1	GDS1096|Array_count	0.8895	colon	0.6032
LOC440335	GSE30611|NGS	0.8693	colon	0.6022
GUCA2B	GDS1096|Array_count	0.9849	colon	0.602
SNHG15	RNASEQ|NGS	0.7011	colon	0.6018
RNF103-CHMP3	GSE30611|NGS	0.9651	colon	0.6018
CCL8	RNASEQ|NGS	0.7431	colon	0.6017
LOC146336	RNASEQ|NGS	0.7162	colon	0.6014
FAR2	GDS3113|Array_count	0.7579	colon	0.6014
ICAM4	RNASEQ|NGS	0.6414	colon	0.6013
SDCBP2	GDS3113|Array_count	0.8418	colon	0.6012
LOC400927	RNASEQ|NGS	0.6406	colon	0.6012
