^DATABASE = Pattern Gene Database (PaGenBase)
!Database_institute = Bioinformatics-Aided Drug Discovery Group at XMU China
!Database_web_link = http://bioinf.xmu.edu.cn/PaGenBase/index.jsp
!Data_processed_by Jian-Bo Pan; email = panjianbo87@gmail.com
!Specific Genes for Homo sapiens/tissue
!Version: PaGenBase 1.0
!Dataset(PMID):GDS3113|Array_count(19014478); BIOGPS_U133AGNF1HA|Array_count(15075390); GDS1096|Array_count(15950434).
Gene Symbol	Dataset	DPM/PubMed ID	Sample	SPM
FAM98B	GDS3113|Array_count	0.7851	bone marrow	0.6192
LY6G5B	GDS3113|Array_count	0.7212	bone marrow	0.619
C15orf39	GDS3113|Array_count	0.749	bone marrow	0.6187
HK3	BIOGPS_U133AGNF1HA|Array_count	0.974	bone marrow	0.6184
KIAA0101	BIOGPS_U133AGNF1HA|Array_count	0.9589	bone marrow	0.6183
RAPGEF6	GDS3113|Array_count	0.6483	bone marrow	0.6178
TNFRSF8	GDS3113|Array_count	0.8635	bone marrow	0.6175
KCNA3	GDS3113|Array_count	0.8907	bone marrow	0.6173
SLC7A7	GDS3113|Array_count	0.8378	bone marrow	0.617
IGFLR1	GDS3113|Array_count	0.7221	bone marrow	0.617
GAB3	GDS3113|Array_count	0.9144	bone marrow	0.6169
MAP2K3	BIOGPS_U133AGNF1HA|Array_count	0.9053	bone marrow	0.6165
CPSF7	GDS3113|Array_count	0.7578	bone marrow	0.6164
CEACAM6	GDS1096|Array_count	0.9426	bone marrow	0.6161
CXCR1	GDS3113|Array_count	0.8966	bone marrow	0.616
NAMPT	GDS3113|Array_count	0.5942	bone marrow	0.6158
INPP5D	GDS3113|Array_count	0.8386	bone marrow	0.6155
SPOPL	GDS3113|Array_count	0.52	bone marrow	0.6146
SLC2A3	GDS3113|Array_count	0.6808	bone marrow	0.6141
ACAP1	GDS3113|Array_count	0.8921	bone marrow	0.6139
PIK3IP1	GDS3113|Array_count	0.6359	bone marrow	0.6134
OLFM4	GDS1096|Array_count	0.9368	bone marrow	0.6132
ABCF2	GDS3113|Array_count	0.6085	bone marrow	0.6131
MCM5	GDS1096|Array_count	0.9314	bone marrow	0.6125
OAS1	GDS3113|Array_count	0.7078	bone marrow	0.6124
SNX20	GDS3113|Array_count	0.9347	bone marrow	0.6123
AGTRAP	GDS3113|Array_count	0.6436	bone marrow	0.6123
FAIM3	GDS3113|Array_count	0.9345	bone marrow	0.6106
VAV1	GDS3113|Array_count	0.7958	bone marrow	0.6106
PHF19	GDS3113|Array_count	0.7604	bone marrow	0.6099
VAV1	GDS1096|Array_count	0.9096	bone marrow	0.6098
FAM78A	GDS3113|Array_count	0.8502	bone marrow	0.6094
ATAD2B	GDS3113|Array_count	0.6761	bone marrow	0.6092
KIR2DL4	GDS3113|Array_count	0.9805	bone marrow	0.6088
BTK	GDS3113|Array_count	0.9026	bone marrow	0.6088
SLC22A4	GDS1096|Array_count	0.8822	bone marrow	0.6082
ZNF281	GDS3113|Array_count	0.6235	bone marrow	0.6075
ARHGDIB	GDS3113|Array_count	0.7955	bone marrow	0.6068
IL7R	GDS3113|Array_count	0.8844	bone marrow	0.6062
GATAD2A	GDS1096|Array_count	0.9263	bone marrow	0.6062
CSF3R	GDS1096|Array_count	0.9588	bone marrow	0.605
LRRC8C	GDS3113|Array_count	0.6675	bone marrow	0.605
PTAFR	GDS3113|Array_count	0.626	bone marrow	0.6046
DENND4B	GDS1096|Array_count	0.9265	bone marrow	0.6046
CDK12	GDS3113|Array_count	0.785	bone marrow	0.6044
EMID1	GDS3113|Array_count	0.9244	bone marrow	0.6037
ZNF394	GDS3113|Array_count	0.5042	bone marrow	0.6029
AMPD3	BIOGPS_U133AGNF1HA|Array_count	0.6332	bone marrow	0.6025
SLC1A5	GDS1096|Array_count	0.8434	bone marrow	0.6024
TUBB	GDS1096|Array_count	0.5687	bone marrow	0.6023
SNCA	BIOGPS_U133AGNF1HA|Array_count	0.8764	bone marrow	0.6017
LY86	GDS3113|Array_count	0.8677	bone marrow	0.6012
SLAMF6	GDS3113|Array_count	0.9121	bone marrow	0.6012
CREBRF	GDS3113|Array_count	0.7348	bone marrow	0.6004
SUSD1	GDS3113|Array_count	0.6303	bone marrow	0.6
OR2AG1	GDS3113|Array_count	0.8564	bone marrow	0.5995
CCR3	GDS3113|Array_count	0.8017	bone marrow	0.599
APOBEC3F	GDS3113|Array_count	0.8909	bone marrow	0.5977
R3HDM4	GDS3113|Array_count	0.5526	bone marrow	0.5975
SLC12A3	GDS1096|Array_count	0.9472	bone marrow	0.5975
CAT	GDS1096|Array_count	0.8756	bone marrow	0.5974
HIST1H2AL	GDS3113|Array_count	0.6745	bone marrow	0.5974
TAS2R43	GDS3113|Array_count	0.9592	bone marrow	0.597
LY96	GDS3113|Array_count	0.7596	bone marrow	0.5968
CD177	BIOGPS_U133AGNF1HA|Array_count	0.9616	bone marrow	0.5964
SNCA	GDS1096|Array_count	0.8835	bone marrow	0.596
INPP5D	GDS1096|Array_count	0.7926	bone marrow	0.5948
CYBA	GDS3113|Array_count	0.6574	bone marrow	0.5945
TP53INP1	GDS3113|Array_count	0.8	bone marrow	0.5944
PLBD1	GDS3113|Array_count	0.7096	bone marrow	0.5939
LOC727820	GDS3113|Array_count	0.6579	bone marrow	0.5937
PPP1R15A	GDS1096|Array_count	0.9683	bone marrow	0.5935
FBXO7	BIOGPS_U133AGNF1HA|Array_count	0.7032	bone marrow	0.5928
INPP4B	GDS3113|Array_count	0.7284	bone marrow	0.5921
ZNF80	GDS3113|Array_count	0.8799	bone marrow	0.5919
DDX58	GDS3113|Array_count	0.7468	bone marrow	0.5917
CCDC93	GDS3113|Array_count	0.76	bone marrow	0.5916
RNF213	GDS3113|Array_count	0.7483	bone marrow	0.5913
IRF5	GDS1096|Array_count	0.9554	bone marrow	0.5912
NFKBIZ	GDS3113|Array_count	0.7317	bone marrow	0.5911
ADIPOR1	BIOGPS_U133AGNF1HA|Array_count	0.6979	bone marrow	0.591
UBXN11	GDS3113|Array_count	0.7133	bone marrow	0.5909
PDE4B	GDS3113|Array_count	0.7796	bone marrow	0.5908
APOBEC3B	GDS1096|Array_count	0.8997	bone marrow	0.59
IGLV4-60	GDS1096|Array_count	0.8655	bone marrow	0.5894
PTPN6	GDS1096|Array_count	0.7923	bone marrow	0.5892
HLA-F	GDS3113|Array_count	0.7469	bone marrow	0.5886
TRAF4	GDS1096|Array_count	0.9572	bone marrow	0.5886
GCA	GDS3113|Array_count	0.642	bone marrow	0.5883
SLA	GDS1096|Array_count	0.9604	bone marrow	0.5882
TRPM2	GDS1096|Array_count	0.8955	bone marrow	0.5881
CCNL1	GDS3113|Array_count	0.7663	bone marrow	0.588
TREM1	GDS3113|Array_count	0.9585	bone marrow	0.588
GNL3L	GDS1096|Array_count	0.8951	bone marrow	0.5877
STK38	GDS3113|Array_count	0.5932	bone marrow	0.5869
ARAP2	GDS3113|Array_count	0.9016	bone marrow	0.5869
OR51L1	GDS3113|Array_count	0.9251	bone marrow	0.5852
TFDP1	BIOGPS_U133AGNF1HA|Array_count	0.6807	bone marrow	0.5841
DNA2	GDS1096|Array_count	0.9851	bone marrow	0.5839
TAS2R19	GDS3113|Array_count	0.8941	bone marrow	0.5833
ARL11	GDS3113|Array_count	0.9129	bone marrow	0.5833
RFX3	GDS3113|Array_count	0.8153	bone marrow	0.5833
SYK	GDS3113|Array_count	0.7829	bone marrow	0.5831
CYBA	GDS1096|Array_count	0.8124	bone marrow	0.5831
DTL	GDS1096|Array_count	0.9451	bone marrow	0.583
PITPNC1	GDS3113|Array_count	0.6155	bone marrow	0.5821
INPP4A	GDS3113|Array_count	0.799	bone marrow	0.5819
PRKCH	GDS3113|Array_count	0.7024	bone marrow	0.5806
HIST1H2BJ	GDS3113|Array_count	0.6625	bone marrow	0.5805
PROK2	GDS3113|Array_count	0.9279	bone marrow	0.5805
RAB27A	GDS3113|Array_count	0.7446	bone marrow	0.5804
DHFR	GDS1096|Array_count	0.787	bone marrow	0.5796
HIST1H3E	GDS3113|Array_count	0.7228	bone marrow	0.5796
BCAS2	GDS3113|Array_count	0.5487	bone marrow	0.5794
CD53	GDS3113|Array_count	0.8622	bone marrow	0.5794
HIST2H4A	GDS3113|Array_count	0.8048	bone marrow	0.5789
SH3BGRL3	GDS1096|Array_count	0.721	bone marrow	0.5777
ADPGK	GDS1096|Array_count	0.9534	bone marrow	0.5775
TFDP1	GDS1096|Array_count	0.8235	bone marrow	0.5774
ATP8B4	GDS1096|Array_count	0.9265	bone marrow	0.5769
MLKL	GDS3113|Array_count	0.6881	bone marrow	0.5767
TNS1	GDS1096|Array_count	0.9566	bone marrow	0.5765
EPB41	GDS3113|Array_count	0.8196	bone marrow	0.5764
HIST1H2BG	GDS3113|Array_count	0.675	bone marrow	0.576
MAP3K8	GDS3113|Array_count	0.7366	bone marrow	0.5753
MX2	GDS3113|Array_count	0.8423	bone marrow	0.5749
FAM151B	GDS3113|Array_count	0.7798	bone marrow	0.5748
HIST1H2BH	GDS3113|Array_count	0.6832	bone marrow	0.574
ARID5A	GDS3113|Array_count	0.7434	bone marrow	0.5735
MCTP2	GDS3113|Array_count	0.7553	bone marrow	0.5732
CD4	GDS3113|Array_count	0.7691	bone marrow	0.5731
UTRN	GDS3113|Array_count	0.8098	bone marrow	0.5725
MCM3	GDS1096|Array_count	0.7553	bone marrow	0.572
ADIPOR1	GDS1096|Array_count	0.4941	bone marrow	0.5718
JAK3	GDS3113|Array_count	0.703	bone marrow	0.5715
PCNA	GDS1096|Array_count	0.6204	bone marrow	0.5714
DDX11L2	GDS3113|Array_count	0.6838	bone marrow	0.5713
GP1BA	GDS3113|Array_count	0.9006	bone marrow	0.5709
MB21D1	GDS3113|Array_count	0.8375	bone marrow	0.5707
TOX4	GDS1096|Array_count	0.9337	bone marrow	0.5707
RGS14	GDS3113|Array_count	0.9065	bone marrow	0.5704
MIS18A	GDS1096|Array_count	0.9286	bone marrow	0.57
PARP11	GDS3113|Array_count	0.8149	bone marrow	0.5695
NUSAP1	GDS1096|Array_count	0.7415	bone marrow	0.5689
USP20	GDS1096|Array_count	0.9853	bone marrow	0.5685
PYCARD	GDS3113|Array_count	0.7014	bone marrow	0.5681
RASSF5	GDS3113|Array_count	0.8061	bone marrow	0.5681
BNIP3L	GDS1096|Array_count	0.5327	bone marrow	0.568
CD79B	GDS1096|Array_count	0.939	bone marrow	0.5672
VPS13B	GDS3113|Array_count	0.625	bone marrow	0.5671
CD1D	GDS3113|Array_count	0.8821	bone marrow	0.5671
RUNX3	GDS1096|Array_count	0.9063	bone marrow	0.5669
MYD88	GDS3113|Array_count	0.6048	bone marrow	0.5668
DEF6	GDS3113|Array_count	0.8093	bone marrow	0.5664
C1orf56	GDS3113|Array_count	0.4835	bone marrow	0.5663
NMI	GDS3113|Array_count	0.6198	bone marrow	0.5662
HIST1H4L	GDS3113|Array_count	0.6876	bone marrow	0.5661
JMY	GDS3113|Array_count	0.6528	bone marrow	0.5658
LIME1	GDS3113|Array_count	0.7836	bone marrow	0.5652
RAB27A	GDS1096|Array_count	0.8674	bone marrow	0.5651
LAPTM5	GDS1096|Array_count	0.8068	bone marrow	0.5648
LEPROTL1	GDS3113|Array_count	0.5868	bone marrow	0.5647
CD101	GDS3113|Array_count	0.9665	bone marrow	0.5647
USP32	GDS3113|Array_count	0.5911	bone marrow	0.5646
PRC1	GDS1096|Array_count	0.9452	bone marrow	0.5644
PIM1	BIOGPS_U133AGNF1HA|Array_count	0.8797	bone marrow	0.5641
LILRA5	GDS1096|Array_count	0.889	bone marrow	0.5641
LY9	GDS3113|Array_count	0.8975	bone marrow	0.5637
TLE3	GDS3113|Array_count	0.6872	bone marrow	0.5636
ELF1	GDS3113|Array_count	0.6134	bone marrow	0.5633
GMIP	GDS3113|Array_count	0.6996	bone marrow	0.5631
RIOK3	GDS3113|Array_count	0.5071	bone marrow	0.5624
SPATA13	GDS3113|Array_count	0.8285	bone marrow	0.562
TELO2	GDS3113|Array_count	0.8673	bone marrow	0.5619
CLEC4A	GDS1096|Array_count	0.9502	bone marrow	0.5612
FOS	GDS1096|Array_count	0.7786	bone marrow	0.5611
SPN	GDS3113|Array_count	0.6103	bone marrow	0.5611
ZNF121	GDS3113|Array_count	0.8515	bone marrow	0.5611
GIT1	GDS1096|Array_count	0.6625	bone marrow	0.5606
S100A4	GDS3113|Array_count	0.7345	bone marrow	0.559
ISG20	GDS3113|Array_count	0.8153	bone marrow	0.5587
CNPY3	GDS3113|Array_count	0.6328	bone marrow	0.5586
TRIM38	GDS3113|Array_count	0.6442	bone marrow	0.5584
MORC3	GDS3113|Array_count	0.5668	bone marrow	0.5583
RPS6KA1	GDS3113|Array_count	0.7253	bone marrow	0.558
RGS19	GDS1096|Array_count	0.5602	bone marrow	0.5579
TMC6	GDS3113|Array_count	0.7327	bone marrow	0.5572
BID	GDS1096|Array_count	0.8853	bone marrow	0.5567
NAAA	GDS3113|Array_count	0.696	bone marrow	0.5553
EVI2A	GDS3113|Array_count	0.9201	bone marrow	0.5549
EXPH5	GDS1096|Array_count	0.8838	bone marrow	0.5545
PIM1	GDS1096|Array_count	0.677	bone marrow	0.5543
ARPC3	GDS3113|Array_count	0.5264	bone marrow	0.5542
C9orf89	GDS3113|Array_count	0.4707	bone marrow	0.5541
PHTF2	GDS3113|Array_count	0.6921	bone marrow	0.5541
TCEB3C	GDS3113|Array_count	0.7424	bone marrow	0.554
ALX4	GDS3113|Array_count	0.7782	bone marrow	0.5537
CD84	GDS1096|Array_count	0.9564	bone marrow	0.5535
PRPF4B	GDS3113|Array_count	0.576	bone marrow	0.5529
HIST1H2BI	GDS3113|Array_count	0.6231	bone marrow	0.5528
CCND3	GDS1096|Array_count	0.6879	bone marrow	0.5526
RAC2	GDS3113|Array_count	0.8971	bone marrow	0.5526
PYGL	GDS1096|Array_count	0.7051	bone marrow	0.5525
CYBB	GDS1096|Array_count	0.7754	bone marrow	0.5523
RCBTB2	GDS3113|Array_count	0.6769	bone marrow	0.552
SEPT9	GDS3113|Array_count	0.7058	bone marrow	0.5516
IKZF5	GDS3113|Array_count	0.6864	bone marrow	0.5508
PIP4K2A	GDS3113|Array_count	0.7932	bone marrow	0.5505
MAPK14	GDS1096|Array_count	0.8483	bone marrow	0.5503
SCIMP	GDS3113|Array_count	0.9304	bone marrow	0.5503
HLA-DMB	GDS3113|Array_count	0.7203	bone marrow	0.5497
BST1	BIOGPS_U133AGNF1HA|Array_count	0.9483	bone marrow	0.5496
NLRC3	GDS3113|Array_count	0.9343	bone marrow	0.5494
GAS2L1	GDS3113|Array_count	0.5656	bone marrow	0.5493
KIF2C	GDS1096|Array_count	0.9462	bone marrow	0.5492
ANAPC1	GDS3113|Array_count	0.4981	bone marrow	0.5492
CEP95	GDS3113|Array_count	0.7036	bone marrow	0.5486
RREB1	GDS1096|Array_count	0.5473	bone marrow	0.5484
ETS1	GDS3113|Array_count	0.8417	bone marrow	0.5475
CASP10	GDS1096|Array_count	0.939	bone marrow	0.5474
CXorf38	GDS3113|Array_count	0.6164	bone marrow	0.5466
SEMA4A	GDS3113|Array_count	0.7361	bone marrow	0.5465
IKZF3	GDS3113|Array_count	0.9505	bone marrow	0.5463
C11orf51	GDS1096|Array_count	0.9531	bone marrow	0.5463
MFSD7	GDS1096|Array_count	0.8173	bone marrow	0.5462
ASCC2	GDS1096|Array_count	0.7783	bone marrow	0.5458
RAD9A	GDS1096|Array_count	0.8932	bone marrow	0.5453
FAM49A	GDS3113|Array_count	0.7778	bone marrow	0.5452
GNAT3	GDS1096|Array_count	0.9856	bone marrow	0.5447
ADAM28	GDS3113|Array_count	0.7616	bone marrow	0.5444
HCAR3	GDS1096|Array_count	0.9291	bone marrow	0.5439
FCN2	GDS3113|Array_count	0.9636	bone marrow	0.5435
SH2D3C	GDS3113|Array_count	0.8616	bone marrow	0.5431
LTA	GDS3113|Array_count	0.9442	bone marrow	0.5431
RAPGEF1	GDS3113|Array_count	0.8139	bone marrow	0.543
TRIM22	GDS3113|Array_count	0.7084	bone marrow	0.5428
VMP1	GDS3113|Array_count	0.4787	bone marrow	0.5424
LPAR2	GDS3113|Array_count	0.7106	bone marrow	0.542
TBC1D10C	GDS3113|Array_count	0.7763	bone marrow	0.5415
MOSPD2	GDS3113|Array_count	0.8452	bone marrow	0.5414
SENP7	GDS3113|Array_count	0.7435	bone marrow	0.5414
REST	GDS3113|Array_count	0.7344	bone marrow	0.5413
ASB7	GDS3113|Array_count	0.5999	bone marrow	0.5411
ARHGAP30	GDS3113|Array_count	0.5224	bone marrow	0.5405
SLC16A6	GDS3113|Array_count	0.6427	bone marrow	0.5404
FAR2	BIOGPS_U133AGNF1HA|Array_count	0.6726	bone marrow	0.5404
FAM110A	GDS3113|Array_count	0.6661	bone marrow	0.5403
IRF1	GDS3113|Array_count	0.7023	bone marrow	0.5398
IRF7	GDS3113|Array_count	0.6703	bone marrow	0.5394
HIST1H3G	GDS3113|Array_count	0.7967	bone marrow	0.5393
TNIK	GDS3113|Array_count	0.6898	bone marrow	0.5389
ARHGAP25	GDS3113|Array_count	0.8342	bone marrow	0.5385
PRKG2	GDS1096|Array_count	0.9397	bone marrow	0.5384
C3AR1	GDS1096|Array_count	0.8579	bone marrow	0.5383
FXYD5	GDS1096|Array_count	0.5463	bone marrow	0.538
ZNF101	GDS3113|Array_count	0.798	bone marrow	0.5379
KIAA0125	GDS1096|Array_count	0.8671	bone marrow	0.5373
SP110	GDS3113|Array_count	0.7209	bone marrow	0.5369
TNKS	GDS3113|Array_count	0.6633	bone marrow	0.5369
FAM126B	GDS3113|Array_count	0.7067	bone marrow	0.5366
JMJD6	GDS3113|Array_count	0.5269	bone marrow	0.5361
ZNF317	GDS3113|Array_count	0.7977	bone marrow	0.5361
GZMA	GDS1096|Array_count	0.9251	bone marrow	0.5355
GIMAP7	GDS3113|Array_count	0.7217	bone marrow	0.5353
SHCBP1	GDS1096|Array_count	0.888	bone marrow	0.5352
SAMD9	GDS3113|Array_count	0.7794	bone marrow	0.5351
SH2B3	GDS3113|Array_count	0.6602	bone marrow	0.5348
CASP5	GDS3113|Array_count	0.5912	bone marrow	0.5346
RCAN3	GDS3113|Array_count	0.7939	bone marrow	0.5342
PLK3	GDS3113|Array_count	0.607	bone marrow	0.5341
PTPN6	GDS3113|Array_count	0.8198	bone marrow	0.5334
JDP2	GDS3113|Array_count	0.6314	bone marrow	0.5331
ATG16L1	GDS3113|Array_count	0.5134	bone marrow	0.533
SELPLG	GDS1096|Array_count	0.9188	bone marrow	0.5327
GLE1	GDS1096|Array_count	0.9858	bone marrow	0.5326
ADAMTS12	GDS3113|Array_count	0.8192	bone marrow	0.5325
NBPF14	GDS3113|Array_count	0.508	bone marrow	0.5324
FCRL3	GDS3113|Array_count	0.9401	bone marrow	0.5324
OR10C1	GDS1096|Array_count	0.8589	bone marrow	0.5324
FOSL2	GDS3113|Array_count	0.7984	bone marrow	0.5319
PSMB10	GDS3113|Array_count	0.5853	bone marrow	0.5318
PRKCB	GDS3113|Array_count	0.8991	bone marrow	0.5308
PIKFYVE	GDS3113|Array_count	0.6237	bone marrow	0.5308
EPB49	GDS1096|Array_count	0.7302	bone marrow	0.5307
CRTAM	GDS3113|Array_count	0.9022	bone marrow	0.5307
PFN1	GDS1096|Array_count	0.6303	bone marrow	0.5304
RHOG	GDS1096|Array_count	0.5054	bone marrow	0.5304
HCK	GDS1096|Array_count	0.8977	bone marrow	0.5303
JAK1	GDS3113|Array_count	0.5131	bone marrow	0.5303
RNF10	GDS1096|Array_count	0.7045	bone marrow	0.5303
NAA25	GDS3113|Array_count	0.5343	bone marrow	0.53
RAP1GDS1	GDS3113|Array_count	0.6267	bone marrow	0.5298
IRF5	GDS3113|Array_count	0.4813	bone marrow	0.5296
CD52	GDS1096|Array_count	0.9414	bone marrow	0.5295
TAGAP	GDS3113|Array_count	0.8622	bone marrow	0.5294
SLFN12	GDS3113|Array_count	0.7995	bone marrow	0.5293
RAB24	GDS3113|Array_count	0.4656	bone marrow	0.529
KLHDC7A	GDS3113|Array_count	0.892	bone marrow	0.529
AGTPBP1	GDS3113|Array_count	0.7881	bone marrow	0.5288
HCLS1	GDS1096|Array_count	0.7967	bone marrow	0.5283
CARD9	GDS1096|Array_count	0.9081	bone marrow	0.5282
MAP3K3	GDS3113|Array_count	0.5114	bone marrow	0.5281
STK4	GDS1096|Array_count	0.9451	bone marrow	0.528
CYTH1	GDS3113|Array_count	0.5778	bone marrow	0.5278
ANKFY1	GDS1096|Array_count	0.9054	bone marrow	0.5277
EIF2AK1	BIOGPS_U133AGNF1HA|Array_count	0.6807	bone marrow	0.5276
CDC25B	GDS3113|Array_count	0.6928	bone marrow	0.5272
LGALS9	GDS3113|Array_count	0.5865	bone marrow	0.5271
HIST1H2BL	GDS3113|Array_count	0.6145	bone marrow	0.527
HMGA1	GDS1096|Array_count	0.843	bone marrow	0.5266
NCAPG2	GDS1096|Array_count	0.9575	bone marrow	0.5262
DOCK5	GDS3113|Array_count	0.6105	bone marrow	0.5255
SLC25A37	GDS3113|Array_count	0.6713	bone marrow	0.5251
BCL11A	GDS3113|Array_count	0.6016	bone marrow	0.5247
APAF1	GDS3113|Array_count	0.6029	bone marrow	0.5246
PIGA	GDS3113|Array_count	0.6313	bone marrow	0.5245
PPOX	GDS1096|Array_count	0.5325	bone marrow	0.5244
SPECC1	GDS3113|Array_count	0.8714	bone marrow	0.5242
ETV3	GDS3113|Array_count	0.6468	bone marrow	0.5241
PNP	GDS1096|Array_count	0.6313	bone marrow	0.5238
HIST1H2AK	GDS3113|Array_count	0.6375	bone marrow	0.5238
SNX2	GDS3113|Array_count	0.6317	bone marrow	0.5236
TSPAN2	GDS1096|Array_count	0.9407	bone marrow	0.5231
ELK4	GDS3113|Array_count	0.6994	bone marrow	0.5225
PBX2	GDS3113|Array_count	0.5022	bone marrow	0.522
MNDA	GDS1096|Array_count	0.9446	bone marrow	0.5217
DGKD	GDS3113|Array_count	0.7467	bone marrow	0.5217
HIST1H2AC	GDS3113|Array_count	0.6384	bone marrow	0.5217
CCS	GDS1096|Array_count	0.9387	bone marrow	0.5216
KLHL6	GDS3113|Array_count	0.982	bone marrow	0.5213
OSTF1	GDS3113|Array_count	0.5345	bone marrow	0.5212
VPS13C	GDS3113|Array_count	0.5219	bone marrow	0.5211
MMP24	GDS3113|Array_count	0.8787	bone marrow	0.5209
GLIPR2	GDS3113|Array_count	0.652	bone marrow	0.5209
DUT	GDS1096|Array_count	0.4799	bone marrow	0.5206
AVL9	GDS3113|Array_count	0.6194	bone marrow	0.5206
RFWD2	GDS3113|Array_count	0.4733	bone marrow	0.5203
MINK1	GDS3113|Array_count	0.8547	bone marrow	0.5202
MCM2	BIOGPS_U133AGNF1HA|Array_count	0.95	bone marrow	0.5202
OXNAD1	GDS3113|Array_count	0.532	bone marrow	0.5202
IFI44	GDS3113|Array_count	0.728	bone marrow	0.52
RILPL2	GDS3113|Array_count	0.5981	bone marrow	0.5199
MTPN	GDS3113|Array_count	0.4708	bone marrow	0.5197
KLF6	GDS3113|Array_count	0.6946	bone marrow	0.5197
MFNG	GDS3113|Array_count	0.6002	bone marrow	0.5184
ARHGEF6	GDS3113|Array_count	0.6623	bone marrow	0.5177
PSMF1	GDS1096|Array_count	0.5303	bone marrow	0.5176
JAK2	GDS3113|Array_count	0.5995	bone marrow	0.5173
ZWINT	GDS1096|Array_count	0.6639	bone marrow	0.5172
CLASP2	GDS3113|Array_count	0.8413	bone marrow	0.5169
IL6R	GDS1096|Array_count	0.6989	bone marrow	0.5166
ABHD3	GDS3113|Array_count	0.6648	bone marrow	0.5166
VASP	GDS1096|Array_count	0.5876	bone marrow	0.5166
NCAPD3	GDS1096|Array_count	0.8468	bone marrow	0.516
PPM1M	GDS3113|Array_count	0.5789	bone marrow	0.5159
SH3BGRL	GDS3113|Array_count	0.5621	bone marrow	0.5159
TKT	GDS3113|Array_count	0.5018	bone marrow	0.5153
SLC15A3	GDS3113|Array_count	0.7199	bone marrow	0.5149
GP1BB	GDS3113|Array_count	0.6704	bone marrow	0.5148
MS4A6E	GDS3113|Array_count	0.8719	bone marrow	0.5147
HIST1H3D	GDS3113|Array_count	0.5292	bone marrow	0.5143
GCH1	GDS3113|Array_count	0.7279	bone marrow	0.5143
TECTA	GDS3113|Array_count	0.759	bone marrow	0.5142
TRMT5	GDS1096|Array_count	0.4669	bone marrow	0.5141
LMO2	GDS1096|Array_count	0.6199	bone marrow	0.514
PSTPIP2	GDS3113|Array_count	0.8763	bone marrow	0.5139
DAOA	GDS3113|Array_count	0.9116	bone marrow	0.5138
LITAF	GDS3113|Array_count	0.4975	bone marrow	0.5129
GLRX5	BIOGPS_U133AGNF1HA|Array_count	0.6404	bone marrow	0.5126
GIMAP1	GDS3113|Array_count	0.7283	bone marrow	0.5122
ADRBK2	GDS3113|Array_count	0.6211	bone marrow	0.5119
ARPC1B	GDS3113|Array_count	0.6362	bone marrow	0.5119
PIK3AP1	GDS3113|Array_count	0.8564	bone marrow	0.5119
SYTL3	GDS3113|Array_count	0.7585	bone marrow	0.5116
HLA-B	GDS3113|Array_count	0.6103	bone marrow	0.5114
KLF10	GDS3113|Array_count	0.5883	bone marrow	0.5113
RASSF1	GDS3113|Array_count	0.514	bone marrow	0.5106
SH3KBP1	GDS3113|Array_count	0.6343	bone marrow	0.5105
TPP1	GDS1096|Array_count	0.73	bone marrow	0.5104
HECA	GDS3113|Array_count	0.5128	bone marrow	0.5103
NOTCH1	GDS3113|Array_count	0.5517	bone marrow	0.51
PAPD4	GDS3113|Array_count	0.5346	bone marrow	0.5099
PRG2	BIOGPS_U133AGNF1HA|Array_count	0.9919	bone marrow	0.5091
NAGA	GDS3113|Array_count	0.5034	bone marrow	0.509
SP8	GDS3113|Array_count	0.7396	bone marrow	0.5087
ARL8A	GDS3113|Array_count	0.5418	bone marrow	0.5087
IRF8	GDS3113|Array_count	0.7462	bone marrow	0.5085
APAF1	GDS1096|Array_count	0.6154	bone marrow	0.5083
TTC31	GDS1096|Array_count	0.8037	bone marrow	0.5083
HIST1H3A	GDS3113|Array_count	0.5409	bone marrow	0.5081
NCKAP1L	GDS3113|Array_count	0.7861	bone marrow	0.5075
KLHL24	GDS3113|Array_count	0.629	bone marrow	0.5073
DOK1	GDS1096|Array_count	0.7027	bone marrow	0.5072
RNF138	GDS3113|Array_count	0.6747	bone marrow	0.5067
SUZ12P	GDS1096|Array_count	0.7392	bone marrow	0.5066
GON4L	GDS3113|Array_count	0.6385	bone marrow	0.5065
VPREB1	GDS3113|Array_count	0.6706	bone marrow	0.5063
TNFAIP2	GDS3113|Array_count	0.5743	bone marrow	0.5061
FAR1	GDS3113|Array_count	0.805	bone marrow	0.506
ME2	GDS3113|Array_count	0.7554	bone marrow	0.5059
FGD2	GDS1096|Array_count	0.8691	bone marrow	0.5059
TMEM156	GDS3113|Array_count	0.8317	bone marrow	0.5056
SLFN13	GDS3113|Array_count	0.7954	bone marrow	0.5052
TYROBP	GDS1096|Array_count	0.8177	bone marrow	0.5051
GPAT2	GDS3113|Array_count	0.6251	bone marrow	0.5048
CHD8	GDS1096|Array_count	0.8592	bone marrow	0.5035
CST7	BIOGPS_U133AGNF1HA|Array_count	0.9744	bone marrow	0.503
RAB31	GDS1096|Array_count	0.7089	bone marrow	0.503
TTC22	GDS3113|Array_count	0.8214	bone marrow	0.5028
KANSL1	GDS3113|Array_count	0.6455	bone marrow	0.5026
MYB	GDS1096|Array_count	0.9472	bone marrow	0.5024
ZNF687	GDS3113|Array_count	0.7828	bone marrow	0.5024
CASS4	GDS3113|Array_count	0.7135	bone marrow	0.5022
CCL4	GDS1096|Array_count	0.8939	bone marrow	0.5022
