^DATABASE = Pattern Gene Database (PaGenBase)
!Database_institute = Bioinformatics-Aided Drug Discovery Group at XMU China
!Database_web_link = http://bioinf.xmu.edu.cn/PaGenBase/index.jsp
!Data_processed_by Jian-Bo Pan; email = panjianbo87@gmail.com
!Specific Genes for Homo sapiens/tissue
!Version: PaGenBase 1.0
!Dataset(PMID):BIOGPS_U133AGNF1HA|Array_count(15075390); GSE30611|NGS(23258890).
Gene Symbol	Dataset	DPM/PubMed ID	Sample	SPM
TMEM154	GSE30611|NGS	0.6731	Lymph node	0.5045
C7orf23	GSE30611|NGS	0.5409	Lymph node	0.5035
C20orf202	GSE30611|NGS	0.6599	Lymph node	0.5035
ASB6	GSE30611|NGS	0.937	Lymph node	0.5028
FCHSD1	GSE30611|NGS	0.6276	Lymph node	0.5026
FKBP11	GSE30611|NGS	0.7237	Lymph node	0.5025
MIR2861	GSE30611|NGS	0.8773	Lymph node	0.5023
IGKC	BIOGPS_U133AGNF1HA|Array_count	0.9438	Lymph node	0.5019
DUX4L6	GSE30611|NGS	0.7568	Lymph node	0.5015
UNC13D	GSE30611|NGS	0.7854	Lymph node	0.5015
RPL30	GSE30611|NGS	0.6163	Lymph node	0.5014
KRT27	GSE30611|NGS	0.8605	Lymph node	0.5009
C11orf57	GSE30611|NGS	0.6789	Lymph node	0.5007
MYO1F	GSE30611|NGS	0.653	Lymph node	0.5006
SNORA44	GSE30611|NGS	0.7435	Lymph node	0.5006
RPL13AP20	GSE30611|NGS	0.6313	Lymph node	0.5004
DDX11L2	GSE30611|NGS	0.9431	Lymph node	0.5004
DOCK2	GSE30611|NGS	0.7662	Lymph node	0.5004
HIST1H2BK	GSE30611|NGS	0.5438	Lymph node	0.5004
